Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
1535,9,0,9,0.0,1.0,59.9,15.08,20.56,1.98,5.48,14.07,51.52
400,9,0,9,0.0,1.0,187.88,45.31,72.29,5.17,11.99,18.96,174.85
656,9,0,9,0.0,97.55,372.3,149.24,101.47,100.0,100.0,100.0,332.7
1496,9,0,9,0.0,2.29,36.06,14.25,12.87,2.9,12.09,24.74,33.54
1053,9,0,9,0.0,548.09,804.96,664.99,84.54,618.25,651.94,712.19,792.26
1058,9,0,9,0.0,1.0,43.48,8.0,13.41,3.2,4.0,5.0,28.41
669,9,0,9,0.0,0.0,183.57,51.55,66.3,4.85,17.04,83.4,161.59
1519,9,0,9,0.0,0.0,75.08,32.32,28.65,9.09,21.13,59.77,70.07
778,8,0,8,0.0,48.5,227.0,100.4,64.61,51.32,71.25,140.83,198.23
358,8,0,8,0.0,298.56,500.0,466.4,71.8,483.16,500.0,500.0,500.0
588,8,0,8,0.0,1.29,95.0,22.66,32.27,6.45,9.37,18.75,77.5
597,8,0,8,0.0,0.76,1.0,0.94,0.11,0.94,1.0,1.0,1.0
661,8,0,8,0.0,0.77,2.23,1.22,0.55,0.86,0.92,1.54,2.08
1734,8,0,8,0.0,7.07,57.01,27.95,20.35,9.98,23.22,41.36,57.01
1764,8,0,8,0.0,0.77,3.83,2.59,0.96,2.58,2.92,2.92,3.51
382,8,0,8,0.0,3.59,35.89,12.87,12.4,5.37,6.38,15.48,33.47
379,8,0,8,0.0,0.76,1.0,0.82,0.11,0.76,0.76,0.82,1.0
1683,8,0,8,0.0,1.66,123.67,29.04,40.85,4.43,11.79,35.88,94.52
1645,8,0,8,0.0,0.77,7.7,3.9,2.65,2.4,3.74,4.76,7.7
715,8,0,8,0.0,4.0,120.8,48.85,36.56,22.9,46.46,65.06,101.89
399,8,0,8,0.0,4.15,239.98,98.37,93.67,7.4,84.38,165.38,229.27
748,8,0,8,0.0,5.0,245.0,86.98,99.1,13.85,45.7,128.25,242.2
1748,8,0,8,0.0,29.99,154.89,68.65,43.91,30.44,57.26,94.21,134.06
327,8,0,8,0.0,0.01,109.72,23.93,36.74,0.01,13.31,23.77,83.59
1502,8,0,8,0.0,0.0,144.57,47.94,57.48,1.38,20.74,90.48,133.01
561,8,0,8,0.0,4.95,91.99,31.52,27.56,13.36,27.7,37.5,73.76
1114,8,0,8,0.0,7.9,37.5,16.54,11.63,8.74,11.0,20.0,35.57
434,8,0,8,0.0,0.89,5.34,2.07,1.87,1.0,1.0,2.33,5.15
1144,8,0,8,0.0,4.13,177.0,57.02,70.71,11.5,27.5,67.0,172.1
235,8,0,8,0.0,5.0,33.0,16.44,12.28,5.0,12.2,29.48,31.84
506,8,0,8,0.0,0.01,99.99,45.08,36.55,15.49,46.83,71.24,91.24
1470,8,0,8,0.0,1.83,19.58,7.11,6.03,3.96,5.02,7.35,17.22
504,8,0,8,0.0,0.12,53.8,16.3,16.98,5.88,12.99,20.32,42.44
225,8,0,8,0.0,2.84,523.62,141.19,184.18,17.16,71.6,165.88,448.86
1450,8,0,8,0.0,6.29,80.1,23.06,25.03,8.64,10.68,29.12,63.28
1185,8,0,8,0.0,2.39,76.69,23.33,27.97,5.48,10.5,28.85,69.8
13,8,0,8,0.0,0.76,217.14,43.83,77.6,1.0,5.64,39.84,175.97
1192,8,0,8,0.0,0.89,19.03,3.38,6.33,0.89,0.99,1.61,13.0
202,8,0,8,0.0,3.03,119.0,44.89,48.13,9.89,25.38,68.44,118.59
1260,8,0,8,0.0,2.0,89.99,27.43,30.63,7.27,13.24,44.99,74.24
194,8,0,8,0.0,3.95,132.74,57.31,46.69,16.35,56.95,85.88,121.98
1329,8,0,8,0.0,0.89,22.82,7.15,6.68,3.85,5.86,6.66,17.63
1438,8,0,8,0.0,1.0,144.56,38.26,60.78,1.0,1.0,54.78,137.81
1346,8,0,8,0.0,2.42,36.3,19.24,11.05,12.39,16.84,27.56,34.09
149,8,0,8,0.0,0.89,69.32,12.57,23.15,1.71,5.24,7.74,48.56
150,8,0,8,0.0,1.0,40.0,18.62,15.71,6.83,12.86,34.36,38.6
1384,8,0,8,0.0,1.0,114.32,45.57,41.72,11.61,39.74,61.52,108.96
1420,8,0,8,0.0,2.36,22.75,10.06,6.51,6.63,9.08,11.72,20.08
1400,8,0,8,0.0,16.0,118.8,54.3,37.31,22.99,44.8,79.5,108.72
1408,8,0,8,0.0,5.23,68.9,20.46,21.67,7.46,9.96,27.39,54.94
1861,8,0,8,0.0,4.98,151.33,83.06,52.42,49.95,91.2,111.0,148.76
1108,8,0,8,0.0,0.0,180.95,62.75,56.53,23.57,65.76,75.09,144.71
1504,8,0,8,0.0,0.76,151.33,42.97,50.14,9.3,28.09,58.34,120.28
1543,8,0,8,0.0,69.83,262.87,179.3,73.42,120.02,197.66,241.12,255.68
557,8,0,8,0.0,4.38,58.09,21.43,21.41,7.1,10.14,31.42,55.5
308,8,0,8,0.0,0.89,89.99,26.58,39.55,1.44,5.33,36.42,89.99
855,8,0,8,0.0,822.03,1526.92,1175.68,256.52,994.1,1170.0,1387.9,1479.0
305,8,0,8,0.0,2.71,28.24,9.92,10.1,4.39,4.8,10.53,26.76
853,8,0,8,0.0,946.86,1166.92,1049.34,88.15,969.02,1054.29,1111.71,1160.65
107,8,0,8,0.0,0.77,150.0,40.77,48.78,11.5,25.44,52.12,117.97
37,8,0,8,0.0,120.0,669.4,329.85,172.86,228.66,318.86,378.4,591.0
553,8,0,8,0.0,0.01,109.9,30.78,35.83,7.72,19.77,37.33,88.93
869,8,0,8,0.0,4.89,288.58,111.92,92.64,46.43,96.13,136.26,258.52
1624,8,0,8,0.0,7.56,75.31,33.25,34.69,7.6,8.93,75.02,75.23
288,8,0,8,0.0,1.27,171.63,31.18,57.39,3.77,13.86,20.55,119.69
985,8,0,8,0.0,10.0,80.0,33.02,32.09,10.0,10.0,65.15,76.85
323,8,0,8,0.0,0.89,8.97,7.39,3.05,7.84,8.94,8.94,8.97
992,8,0,8,0.0,39.0,235.5,116.86,61.18,87.3,108.0,138.5,208.37
116,8,0,8,0.0,219.0,708.33,554.99,160.33,485.85,594.07,663.19,706.38
1514,8,0,8,0.0,10.59,166.13,50.79,49.57,28.26,35.61,48.1,131.51
513,8,0,8,0.0,11.35,71.62,38.78,25.18,18.81,30.41,63.52,70.9
858,8,0,8,0.0,10.0,75.0,39.93,20.85,24.38,40.0,51.74,68.68
1792,7,0,7,0.0,6.99,120.98,41.28,41.1,15.12,19.72,55.51,105.4
1910,7,0,7,0.0,8.99,94.46,32.34,30.77,13.8,17.99,38.68,81.23
1905,7,0,7,0.0,1.29,84.8,14.19,31.15,1.64,2.69,3.64,60.46
1922,7,0,7,0.0,1.0,35.0,13.97,10.58,10.0,11.5,15.15,30.02
1877,7,0,7,0.0,0.89,2.69,1.16,0.68,0.89,0.89,0.94,2.18
559,7,0,7,0.0,1.0,5.0,2.71,2.14,1.0,1.0,5.0,5.0
1781,7,0,7,0.0,388.41,549.01,471.97,66.07,422.03,465.92,528.2,549.01
1889,7,0,7,0.0,7.05,42.5,18.25,12.48,9.82,12.6,22.99,36.89
1852,7,0,7,0.0,33.5,144.0,76.32,34.48,61.48,65.0,84.38,126.9
499,7,0,7,0.0,9.99,140.63,52.49,43.18,27.88,43.9,58.56,118.88
570,7,0,7,0.0,0.01,157.3,50.3,57.47,13.24,30.0,69.14,140.11
1821,7,0,7,0.0,2.5,44.22,19.77,13.38,11.9,18.39,24.74,38.68
1771,7,0,7,0.0,5.64,46.03,26.17,13.48,19.93,22.25,34.71,43.88
1828,7,0,7,0.0,1.86,157.7,44.73,52.69,16.34,29.85,45.5,126.89
1418,7,0,7,0.0,3.79,99.99,37.67,36.63,11.93,23.26,56.4,92.47
1599,7,0,7,0.0,1.41,42.0,16.13,14.39,5.12,14.55,22.34,37.18
1737,7,0,7,0.0,1.0,24.95,4.42,9.05,1.0,1.0,1.0,17.76
1182,7,0,7,0.0,5.0,52.34,16.76,16.06,10.0,10.0,15.0,41.14
1075,7,0,7,0.0,0.89,26.99,8.58,11.26,1.79,2.69,12.94,25.76
1083,7,0,7,0.0,1.79,49.9,28.1,18.56,15.0,29.9,42.54,49.65
1090,7,0,7,0.0,3.61,216.94,61.94,85.67,7.72,21.71,87.95,196.92
1098,7,0,7,0.0,0.8,80.0,31.97,31.57,6.36,19.28,55.5,74.3
1492,7,0,7,0.0,5.2,73.6,26.65,26.66,8.16,14.01,38.7,67.69
1127,7,0,7,0.0,10.0,77.8,29.82,26.26,15.0,15.0,37.98,71.26
1142,7,0,7,0.0,10.0,133.65,66.29,44.83,32.5,70.75,92.3,123.18
1150,7,0,7,0.0,24.99,153.0,84.71,51.0,49.5,79.0,118.5,151.5
1157,7,0,7,0.0,15.0,107.69,51.83,34.23,26.72,38.73,73.97,99.07
1473,7,0,7,0.0,31.51,134.1,71.47,41.27,40.92,48.0,102.41,128.62
1469,7,0,7,0.0,7.05,23.34,13.43,6.35,9.1,10.65,17.4,22.54
1449,7,0,7,0.0,7.14,156.99,55.83,49.75,24.19,53.1,62.6,130.69
1177,7,0,7,0.0,16.48,125.9,57.78,37.29,32.95,48.98,73.6,111.83
1190,7,0,7,0.0,11.5,21.5,16.95,4.17,13.95,17.0,20.38,21.28
1723,7,0,7,0.0,8.3,56.91,22.61,17.81,10.78,13.56,28.95,50.33
1206,7,0,7,0.0,0.15,7.7,2.79,3.37,0.83,0.89,4.58,7.7
1241,7,0,7,0.0,15.17,98.36,46.09,33.03,21.09,27.23,69.86,91.89
1254,7,0,7,0.0,0.01,246.68,83.75,96.97,7.68,30.0,147.1,220.89
1256,7,0,7,0.0,11.33,146.79,66.52,45.65,37.4,65.03,83.84,132.75
1291,7,0,7,0.0,2.35,7.07,5.38,2.14,4.12,5.89,7.07,7.07
1444,7,0,7,0.0,0.0,91.67,29.25,35.63,2.71,20.06,43.79,83.82
1428,7,0,7,0.0,7.56,75.31,22.8,24.56,7.57,10.63,25.48,60.81
1421,7,0,7,0.0,4.7,75.59,18.44,25.3,8.12,10.59,10.98,56.32
1380,7,0,7,0.0,10.0,42.83,30.29,13.3,20.09,36.44,41.3,42.77
1390,7,0,7,0.0,0.92,39.99,8.98,13.86,2.38,3.76,6.72,30.3
1396,7,0,7,0.0,79.5,374.8,222.64,101.48,150.58,251.5,275.75,352.36
1405,7,0,7,0.0,1.0,113.03,22.68,40.28,2.28,10.59,14.78,83.67
1415,7,0,7,0.0,0.0,39.41,10.87,15.48,0.0,0.0,18.34,34.4
1521,7,0,7,0.0,0.0,138.44,40.94,50.75,2.28,34.13,54.72,119.5
1530,7,0,7,0.0,0.0,143.48,47.6,49.52,16.26,27.14,65.01,121.9
1538,7,0,7,0.0,0.1,69.01,36.28,30.16,8.42,46.91,60.54,68.54
1539,7,0,7,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
635,7,0,7,0.0,1.0,194.78,110.86,71.99,64.23,126.46,162.65,188.66
637,7,0,7,0.0,3.99,209.03,84.18,73.86,20.66,96.65,119.15,182.44
648,7,0,7,0.0,24.15,100.0,48.14,28.33,29.95,36.0,58.48,92.18
670,7,0,7,0.0,0.75,83.4,28.58,29.16,8.41,16.25,41.4,71.86
743,7,0,7,0.0,28.0,160.0,106.9,46.69,89.9,111.0,134.75,159.4
1690,7,0,7,0.0,614.55,871.62,738.89,95.74,676.04,740.0,796.98,863.51
770,7,0,7,0.0,10.5,99.0,34.38,30.73,15.22,25.0,37.84,82.5
780,7,0,7,0.0,32.5,250.5,112.98,90.67,52.52,79.0,161.93,245.85
790,7,0,7,0.0,20.0,150.0,90.06,64.38,22.5,132.0,141.7,150.0
791,7,0,7,0.0,12.0,220.42,65.35,69.84,37.5,50.0,50.0,169.29
810,7,0,7,0.0,6.26,108.9,37.52,33.85,20.4,26.8,39.95,89.7
1671,7,0,7,0.0,699.0,910.72,810.22,71.41,781.95,799.0,849.48,904.5
1651,7,0,7,0.0,0.76,7.69,2.54,2.49,0.96,1.46,2.98,6.49
1634,7,0,7,0.0,1.78,34.0,16.64,10.51,9.99,18.0,21.36,30.71
842,7,0,7,0.0,1.8,288.61,150.86,100.48,97.1,157.62,206.9,273.22
1623,7,0,7,0.0,9.99,76.06,24.38,23.73,12.24,14.99,22.56,62.24
874,7,0,7,0.0,14.17,159.0,60.15,48.38,32.25,60.0,61.7,130.17
1608,7,0,7,0.0,4.99,91.95,25.91,32.22,7.49,11.5,28.97,77.85
1587,7,0,7,0.0,1.0,18.0,3.43,6.43,1.0,1.0,1.0,12.9
922,7,0,7,0.0,2.95,156.9,66.02,57.39,21.01,49.0,105.66,142.77
930,7,0,7,0.0,18.0,245.16,104.78,71.54,74.15,90.0,116.0,212.11
940,7,0,7,0.0,826.6,1000.0,938.46,66.37,902.82,936.99,1000.0,1000.0
960,7,0,7,0.0,1318.0,1826.6,1503.79,182.9,1391.96,1411.22,1593.38,1779.95
988,7,0,7,0.0,5.0,71.09,40.32,23.72,25.11,38.0,58.97,67.46
993,7,0,7,0.0,15.5,144.0,44.43,44.73,25.25,26.0,37.5,114.0
997,7,0,7,0.0,14.8,120.0,70.11,42.2,38.0,75.0,102.5,120.0
1000,7,0,7,0.0,7.49,162.63,57.19,62.16,16.5,18.97,89.1,151.77
460,7,0,7,0.0,9.94,49.9,31.23,15.74,19.95,29.0,44.94,49.9
972,7,0,7,0.0,4.73,110.75,48.47,36.2,21.92,47.61,66.18,98.48
6,0,7,7,135.87,0.76,83.38,19.41,30.01,2.4,5.3,20.82,67.44
384,7,0,7,0.0,2.01,39.46,24.78,13.4,17.99,25.28,35.35,39.17
59,7,0,7,0.0,1.0,129.43,38.68,51.67,3.14,9.99,62.02,118.49
190,7,0,7,0.0,11.2,255.0,103.26,90.95,36.3,84.0,150.02,236.41
89,7,0,7,0.0,1408.5,1736.0,1576.54,134.39,1453.04,1636.2,1674.52,1722.51
155,7,0,7,0.0,2.12,11.27,7.32,4.68,2.44,10.47,11.27,11.27
55,7,0,7,0.0,84.0,617.9,382.49,204.82,258.5,316.43,571.05,610.29
392,7,0,7,0.0,0.0,65.1,14.54,23.32,0.38,7.55,14.17,51.26
242,7,0,7,0.0,50.0,185.0,111.4,57.67,55.67,117.54,157.95,179.72
394,7,0,7,0.0,10.83,213.91,78.63,75.31,16.86,66.0,113.0,190.24
395,7,0,7,0.0,4.49,195.4,52.57,74.07,7.88,17.31,67.51,171.29
398,7,0,7,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01
414,7,0,7,0.0,0.76,42.18,9.32,15.91,0.88,1.0,9.76,35.08
360,7,0,7,0.0,2.99,38.95,17.83,13.31,10.02,14.32,24.26,37.33
108,7,0,7,0.0,924.27,1233.56,1093.08,108.67,1026.2,1123.55,1158.9,1214.13
438,7,0,7,0.0,4.99,144.3,48.18,46.51,23.07,39.95,50.94,119.26
122,7,0,7,0.0,0.76,14.5,4.53,4.99,1.98,1.98,5.24,12.54
336,7,0,7,0.0,1.46,7.99,4.53,3.08,2.0,2.92,7.68,7.9
191,7,0,7,0.0,5.95,139.9,47.49,47.78,10.0,41.96,62.32,119.21
436,7,0,7,0.0,7.58,39.0,19.47,13.74,9.4,15.95,27.48,39.0
307,7,0,7,0.0,2.99,209.0,57.42,73.07,13.68,32.13,65.24,174.11
205,7,0,7,0.0,4.54,46.8,20.54,17.96,9.57,10.73,31.3,46.5
74,7,0,7,0.0,0.76,85.25,13.01,31.86,0.76,0.76,1.38,60.27
168,7,0,7,0.0,8.0,192.0,82.12,71.45,24.58,58.2,133.73,176.25
103,7,0,7,0.0,1.0,99.99,29.73,48.01,1.0,1.51,51.79,99.99
285,7,0,7,0.0,0.01,62.99,25.0,23.26,7.48,16.98,40.03,56.72
121,7,0,7,0.0,1113.08,1434.92,1259.2,103.51,1206.24,1273.62,1290.16,1396.22
284,7,0,7,0.0,2.69,22.99,13.16,8.11,6.22,16.0,18.99,22.09
268,7,0,7,0.0,0.83,166.85,38.31,58.86,7.26,9.4,38.26,130.38
289,7,0,7,0.0,0.0,299.89,68.4,110.97,5.0,18.96,74.97,247.42
456,7,0,7,0.0,0.79,132.1,35.69,53.23,1.79,5.19,54.08,119.47
847,6,0,6,0.0,15.13,86.0,37.21,26.44,21.68,26.41,43.5,76.5
1087,6,0,6,0.0,12.05,69.0,46.5,25.69,27.49,52.0,69.0,69.0
350,6,0,6,0.0,0.0,53.19,22.72,18.66,11.02,23.12,28.23,47.35
172,6,0,6,0.0,37.83,65.87,56.74,10.15,55.9,58.38,63.26,65.62
57,6,0,6,0.0,4.27,258.32,57.84,98.47,18.75,21.22,23.34,199.71
251,6,0,6,0.0,1.29,17.99,5.9,6.12,2.61,4.49,5.01,14.79
1357,6,0,6,0.0,20.0,104.5,49.72,28.62,39.0,44.45,46.91,90.1
1475,6,0,6,0.0,1.51,98.09,37.58,40.03,4.75,26.97,62.68,90.6
1895,6,0,6,0.0,5.99,92.4,46.09,32.42,20.97,51.36,61.3,84.93
258,6,0,6,0.0,0.79,33.85,8.14,12.65,3.12,3.6,3.94,26.38
1641,6,0,6,0.0,572.84,800.0,702.46,76.89,689.29,698.6,743.56,789.19
1896,6,0,6,0.0,0.89,53.0,20.68,22.32,6.77,9.62,36.25,51.0
420,6,0,6,0.0,10.71,71.8,39.22,22.05,24.12,41.05,49.42,66.65
352,6,0,6,0.0,44.17,112.0,65.52,25.25,51.62,54.49,71.6,103.12
1479,6,0,6,0.0,0.0,113.49,25.21,43.63,5.23,7.67,15.41,89.48
844,6,0,6,0.0,4.31,164.51,61.24,56.26,27.76,54.5,66.73,140.93
1299,6,0,6,0.0,30.0,156.18,74.99,57.01,39.41,42.5,115.89,152.11
1194,6,0,6,0.0,536.36,823.0,652.03,113.88,560.13,631.25,723.22,803.0
654,6,0,6,0.0,1.98,35.39,8.76,13.37,1.98,1.98,7.45,28.86
217,6,0,6,0.0,0.89,3.59,1.94,0.88,1.79,1.79,1.79,3.14
407,6,0,6,0.0,1.29,59.99,18.51,21.91,3.84,13.49,19.99,49.99
388,6,0,6,0.0,0.93,7.99,2.36,2.8,1.0,1.0,1.94,6.56
784,6,0,6,0.0,5.0,50.0,25.83,19.6,12.5,20.0,42.5,50.0
233,6,0,6,0.0,3.9,20.0,8.15,6.19,5.0,5.0,8.75,17.5
230,6,0,6,0.0,19.99,107.1,57.28,31.75,33.72,60.0,68.74,97.82
1158,6,0,6,0.0,10.0,70.86,44.35,24.69,27.8,46.75,64.39,69.61
622,6,0,6,0.0,41.64,212.55,125.07,73.03,65.08,119.7,187.39,209.76
792,6,0,6,0.0,4.0,111.19,52.02,42.14,15.5,59.99,72.21,101.63
1499,6,0,6,0.0,2.43,113.4,43.67,42.74,17.68,25.97,65.99,104.49
627,6,0,6,0.0,1.0,16.7,3.62,6.41,1.0,1.0,1.0,12.77
629,6,0,6,0.0,1975.4,2892.97,2451.73,305.97,2360.48,2430.4,2590.64,2827.71
630,6,0,6,0.0,1.0,202.96,34.66,82.45,1.0,1.0,1.0,152.47
1603,6,0,6,0.0,38.75,146.89,114.19,46.82,88.95,141.88,143.8,146.12
768,6,0,6,0.0,688.0,1150.59,949.64,171.9,860.83,959.48,1074.11,1139.63
368,6,0,6,0.0,6.99,150.38,33.06,57.61,6.99,8.5,15.24,117.03
182,6,0,6,0.0,2294.56,3383.28,2808.57,419.83,2481.38,2823.54,3075.27,3316.96
589,6,0,6,0.0,6.99,59.0,31.64,19.19,21.21,27.47,44.23,56.5
94,6,0,6,0.0,1.02,22.7,6.51,8.08,2.7,3.52,5.3,18.43
764,6,0,6,0.0,23.0,102.85,65.67,26.71,56.36,67.48,77.27,97.06
1579,6,0,6,0.0,11.66,67.0,33.07,22.03,16.8,26.33,46.68,63.31
189,6,0,6,0.0,10.0,54.99,34.6,17.0,24.36,35.56,47.04,53.74
760,6,0,6,0.0,21.2,56.0,40.32,14.38,28.69,44.88,50.0,54.5
1621,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
1808,6,0,6,0.0,5.99,213.2,95.46,78.96,32.49,102.3,130.4,194.65
644,6,0,6,0.0,1.0,62.85,23.68,25.37,2.74,17.5,38.46,57.46
645,6,0,6,0.0,699.0,1199.0,901.24,213.76,712.97,867.45,1051.66,1168.14
571,6,0,6,0.0,0.76,66.45,11.75,26.8,0.76,0.76,0.94,50.09
1486,6,0,6,0.0,6.02,88.24,32.62,37.31,8.56,10.64,56.92,84.27
34,6,0,6,0.0,5.96,46.32,20.65,13.63,15.2,18.17,20.36,39.83
1340,6,0,6,0.0,1.0,61.0,18.04,24.32,1.75,5.99,26.94,54.06
1646,6,0,6,0.0,11.39,91.69,45.3,29.6,25.38,42.16,58.98,83.7
1727,6,0,6,0.0,12.31,58.31,19.98,18.78,12.31,12.31,12.31,46.81
501,6,0,6,0.0,1.0,29.0,10.43,12.18,2.01,4.08,18.34,27.41
1524,6,0,6,0.0,2.28,67.46,29.62,30.27,6.07,18.8,56.09,67.46
923,6,0,6,0.0,10.0,147.72,61.59,49.5,28.7,53.6,76.58,130.7
1413,6,0,6,0.0,4.72,57.32,26.19,19.53,12.39,22.98,35.98,52.82
785,6,0,6,0.0,10.0,98.95,46.9,39.17,15.35,35.7,78.31,96.98
493,6,0,6,0.0,11.5,68.9,50.72,21.12,47.25,55.95,64.76,68.19
137,6,0,6,0.0,1.51,7.56,4.54,3.31,1.51,4.54,7.56,7.56
1016,6,0,6,0.0,64.0,198.0,156.17,48.49,154.25,166.0,186.0,196.5
717,6,0,6,0.0,5.49,90.12,36.95,32.87,11.23,32.47,50.88,80.39
929,6,0,6,0.0,15.0,25.0,18.66,4.32,15.0,17.48,21.49,24.25
1267,6,0,6,0.0,2.9,29.99,17.36,11.45,8.94,16.8,27.7,29.99
1934,6,0,6,0.0,1.29,50.0,14.92,19.53,2.15,5.18,21.34,43.98
1544,6,0,6,0.0,4.39,160.3,53.23,57.08,14.67,43.26,58.1,135.23
1004,6,0,6,0.0,31.9,102.9,56.79,24.77,42.95,52.58,58.94,92.16
941,6,0,6,0.0,797.53,1009.28,911.97,102.25,818.45,930.3,1000.0,1006.96
78,6,0,6,0.0,0.12,74.9,15.94,29.82,0.28,0.76,14.44,60.92
76,6,0,6,0.0,58.41,398.38,193.57,134.09,98.0,151.94,278.53,375.53
473,6,0,6,0.0,38.5,189.0,134.14,67.05,83.98,167.48,181.55,187.37
1529,6,0,6,0.0,0.79,52.46,21.32,20.52,5.69,16.28,34.02,48.6
1707,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
1442,6,0,6,0.0,0.76,95.22,34.08,35.28,11.75,21.56,48.07,85.1
976,6,0,6,0.0,2.0,59.99,29.04,23.72,17.43,18.99,47.75,59.24
462,6,0,6,0.0,158.0,436.0,301.79,101.84,257.88,282.73,371.93,427.19
1523,6,0,6,0.0,5.67,44.59,20.19,13.16,14.12,18.84,20.19,38.49
495,6,0,6,0.0,7.42,99.0,54.7,35.54,32.23,51.38,82.7,96.5
1318,6,0,6,0.0,0.49,12.1,2.84,4.56,0.78,0.94,1.59,9.52
1462,6,0,6,0.0,1.0,144.37,36.75,53.86,7.74,19.97,28.66,115.83
737,6,0,6,0.0,117.7,435.7,308.85,104.43,313.5,318.5,342.78,414.2
736,6,0,6,0.0,15.0,95.0,50.4,37.02,17.5,43.7,83.1,93.75
1287,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
1024,6,0,6,0.0,1.0,396.0,116.11,157.18,4.5,48.53,171.72,347.4
1463,6,0,6,0.0,0.89,7.18,2.14,2.51,0.89,0.94,1.74,5.88
1917,6,0,6,0.0,7.49,109.2,45.02,38.48,17.88,35.58,61.63,99.4
309,6,0,6,0.0,0.92,10.74,8.06,3.57,8.94,8.96,9.62,10.52
85,6,0,6,0.0,0.0,356.32,67.97,142.47,1.12,1.58,35.91,279.04
1207,6,0,6,0.0,0.89,78.48,20.96,29.8,2.3,9.34,23.14,65.28
271,6,0,6,0.0,1071.0,1733.78,1423.86,244.85,1264.9,1471.14,1567.75,1695.08
1212,6,0,6,0.0,4.67,75.86,23.65,26.6,8.32,14.79,22.9,62.95
58,6,0,6,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0
657,6,0,6,0.0,890.0,1343.42,1104.02,155.95,1019.94,1106.72,1166.38,1300.06
272,6,0,6,0.0,0.0,45.48,20.4,16.78,8.72,19.13,29.85,42.07
878,6,0,6,0.0,22.5,95.9,48.98,26.8,29.38,48.5,53.71,85.66
1662,6,0,6,0.0,7.9,69.0,30.51,21.55,19.36,23.84,36.43,61.74
1199,6,0,6,0.0,0.23,8.99,4.45,3.86,1.62,3.5,7.99,8.98
1246,5,0,5,0.0,9.31,295.55,145.15,134.38,17.61,136.38,266.89,289.82
1836,5,0,5,0.0,1.0,9.99,4.16,4.39,1.0,1.0,7.8,9.55
705,5,0,5,0.0,0.76,39.76,13.7,16.29,1.48,7.55,18.96,35.6
1171,5,0,5,0.0,23.9,86.41,50.44,28.43,30.45,35.98,75.45,84.22
1168,5,0,5,0.0,10.44,48.0,34.03,15.3,27.56,39.5,44.67,47.33
1585,5,0,5,0.0,5.18,43.0,30.35,15.04,30.25,32.74,40.6,42.52
772,5,0,5,0.0,1.0,208.01,49.23,88.93,8.8,13.12,15.24,169.46
227,5,0,5,0.0,18.44,128.14,51.83,44.62,21.0,45.0,46.59,111.83
1570,5,0,5,0.0,0.99,9.47,4.54,4.3,1.29,1.98,8.99,9.37
105,5,0,5,0.0,0.89,116.0,34.06,48.49,1.29,12.14,40.0,100.8
224,5,0,5,0.0,15.95,15.95,15.95,0.0,15.95,15.95,15.95,15.95
26,5,0,5,0.0,10.62,203.3,73.66,81.52,10.62,41.71,102.07,183.05
1191,5,0,5,0.0,104.81,532.0,367.13,168.86,300.0,447.3,451.54,515.91
1795,5,0,5,0.0,6.82,143.68,54.7,54.66,13.46,50.34,59.2,126.78
1213,5,0,5,0.0,5.67,184.48,44.16,78.51,6.05,11.55,13.04,150.19
752,5,0,5,0.0,4.95,240.0,91.94,92.4,25.0,85.75,104.0,212.8
724,5,0,5,0.0,119.5,345.0,231.47,92.42,177.87,210.0,305.0,337.0
1574,5,0,5,0.0,1.0,89.99,63.19,39.85,44.99,89.99,89.99,89.99
1218,5,0,5,0.0,0.78,117.0,31.55,48.25,9.99,9.99,19.99,97.6
1216,5,0,5,0.0,0.76,47.96,17.15,19.73,0.76,12.31,23.98,43.16
219,5,0,5,0.0,2.49,89.99,39.09,46.56,2.99,9.99,89.99,89.99
721,5,0,5,0.0,22.75,118.0,73.77,42.98,33.22,91.67,103.2,115.04
730,5,0,5,0.0,597.32,877.68,781.82,110.1,784.06,797.47,852.59,872.66
1173,5,0,5,0.0,12.0,58.54,36.93,21.88,15.0,45.85,53.24,57.48
1578,5,0,5,0.0,38.85,169.31,83.42,54.94,46.9,54.89,107.13,156.87
1561,5,0,5,0.0,76.1,99.99,94.77,10.45,98.88,98.88,99.99,99.99
1205,5,0,5,0.0,2.85,76.46,23.3,30.28,8.99,9.18,19.0,64.97
111,5,0,5,0.0,676.79,1182.6,921.56,194.0,819.0,900.51,1028.9,1151.86
967,5,0,5,0.0,10.0,20.0,18.0,4.47,20.0,20.0,20.0,20.0
1582,5,0,5,0.0,7.95,97.39,32.18,37.27,10.0,17.95,27.6,83.43
1238,5,0,5,0.0,34.66,162.15,95.45,48.71,75.46,81.9,123.1,154.34
1175,5,0,5,0.0,3.71,41.97,15.36,15.82,4.13,10.0,17.0,36.98
1439,5,0,5,0.0,0.05,25.9,18.72,11.11,16.87,24.9,25.9,25.9
