Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
1516,9,0,9,0.0,1.0,66.38,27.6,24.64,11.0,16.94,45.49,64.36
1535,9,0,9,0.0,3.03,16.0,10.36,3.28,10.59,10.62,10.62,13.85
387,9,0,9,0.0,1.0,251.91,50.72,79.3,7.38,19.57,36.0,183.6
404,9,0,9,0.0,1.0,187.88,45.31,72.29,5.17,11.99,18.96,174.85
382,9,0,9,0.0,5.0,201.91,42.53,65.59,9.49,9.99,44.99,155.71
1974,9,0,9,0.0,5.0,212.58,58.55,63.02,23.8,42.81,42.81,166.51
1486,9,0,9,0.0,0.99,3.11,1.55,0.75,1.0,1.0,1.79,2.76
1481,9,0,9,0.0,0.01,198.0,39.45,64.05,5.16,17.66,22.79,150.4
16,0,9,9,930.28,0.0,648.0,103.36,212.13,0.83,1.0,111.7,450.18
1449,9,0,9,0.0,1.99,210.21,46.59,70.79,10.82,15.93,22.39,173.44
1437,9,0,9,0.0,0.89,115.0,24.04,36.55,5.0,9.99,23.16,86.12
1415,9,0,9,0.0,65.68,409.23,178.43,114.57,84.05,142.51,208.36,366.11
1586,9,0,9,0.0,2.29,36.06,14.25,12.87,2.9,12.09,24.74,33.54
1361,9,0,9,0.0,12.91,75.64,38.68,21.84,27.62,29.79,51.69,71.72
1108,9,0,9,0.0,136.0,750.0,380.44,209.52,250.0,300.0,500.0,710.0
1336,9,0,9,0.0,4.99,257.4,123.78,105.58,48.0,60.5,234.0,255.72
130,9,0,9,0.0,5.0,270.37,44.73,85.05,10.0,15.95,26.8,173.82
801,9,0,9,0.0,11.35,403.05,185.25,137.97,66.12,189.4,279.05,367.0
2011,9,0,9,0.0,1.0,20.0,6.42,7.88,1.0,4.0,5.0,20.0
870,9,0,9,0.0,25.0,209.9,111.84,75.28,34.39,109.0,188.85,208.54
1980,9,0,9,0.0,0.89,144.19,45.54,45.63,9.41,42.81,47.62,120.5
211,9,0,9,0.0,0.89,99.0,36.0,33.39,7.99,30.12,53.71,87.4
841,9,0,9,0.0,17.1,159.14,59.14,49.18,27.6,35.0,96.0,137.26
1820,9,0,9,0.0,0.77,7.68,3.2,2.69,0.92,2.31,3.84,7.53
578,9,0,9,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
814,9,0,9,0.0,9.08,169.11,59.93,60.15,14.0,28.0,68.89,161.43
1908,9,0,9,0.0,7.38,99.1,54.64,37.43,17.43,68.98,87.45,96.86
805,9,0,9,0.0,74.0,214.0,149.18,50.6,110.6,158.0,180.0,209.2
777,9,0,9,0.0,15.0,131.33,55.84,44.45,15.0,40.0,72.0,127.37
975,9,0,9,0.0,449.04,981.95,692.86,190.77,535.8,734.92,824.33,943.13
868,9,0,9,0.0,15.17,337.6,141.94,107.53,64.1,140.49,156.98,314.71
670,9,0,9,0.0,1.0,70.25,38.62,25.35,29.66,41.21,53.72,70.15
2077,9,0,9,0.0,5.99,64.99,29.29,20.54,13.03,22.8,41.88,60.99
697,9,0,9,0.0,0.0,183.57,51.55,66.3,4.85,17.04,83.4,161.59
1030,9,0,9,0.0,1385.0,2151.0,1752.67,248.95,1600.0,1691.0,1944.0,2090.6
157,9,0,9,0.0,1.0,151.0,29.07,47.23,9.35,11.45,26.26,105.9
776,8,0,8,0.0,5.0,245.0,86.98,99.1,13.85,45.7,128.25,242.2
1859,8,0,8,0.0,29.99,154.89,68.65,43.91,30.44,57.26,94.21,134.06
607,8,0,8,0.0,1.29,95.0,22.66,32.27,6.45,9.37,18.75,77.5
1412,8,0,8,0.0,0.89,22.82,7.15,6.68,3.85,5.86,6.66,17.63
1879,8,0,8,0.0,0.77,3.83,2.59,0.96,2.58,2.92,2.92,3.51
1427,8,0,8,0.0,2.42,36.3,19.24,11.05,12.39,16.84,27.56,34.09
616,8,0,8,0.0,0.76,1.0,0.94,0.11,0.94,1.0,1.0,1.0
403,8,0,8,0.0,4.15,239.98,98.37,93.67,7.4,84.38,165.38,229.27
1560,8,0,8,0.0,1.83,19.58,7.11,6.03,3.96,5.02,7.35,17.22
743,8,0,8,0.0,4.0,120.8,48.85,36.56,22.9,46.46,65.06,101.89
1473,8,0,8,0.0,1.0,114.32,45.57,41.72,11.61,39.74,61.52,108.96
806,8,0,8,0.0,48.5,227.0,100.4,64.61,51.32,71.25,140.83,198.23
1841,8,0,8,0.0,7.07,57.01,27.95,20.35,9.98,23.22,41.36,57.01
1489,8,0,8,0.0,16.0,118.8,54.3,37.31,22.99,44.8,79.5,108.72
1592,8,0,8,0.0,0.0,144.57,47.94,57.48,1.38,20.74,90.48,133.01
1497,8,0,8,0.0,5.23,68.9,20.46,21.67,7.46,9.96,27.39,54.94
1510,8,0,8,0.0,2.36,22.75,10.06,6.51,6.63,9.08,11.72,20.08
1540,8,0,8,0.0,6.29,80.1,23.06,25.03,8.64,10.68,29.12,63.28
689,8,0,8,0.0,0.77,2.23,1.22,0.55,0.86,0.92,1.54,2.08
1343,8,0,8,0.0,2.0,89.99,27.43,30.63,7.27,13.24,44.99,74.24
435,8,0,8,0.0,0.89,5.34,2.07,1.87,1.0,1.0,2.33,5.15
1275,8,0,8,0.0,0.89,19.03,3.38,6.33,0.89,0.99,1.61,13.0
523,8,0,8,0.0,0.01,99.99,45.08,36.55,15.49,46.83,71.24,91.24
521,8,0,8,0.0,0.12,53.8,16.3,16.98,5.88,12.99,20.32,42.44
1724,8,0,8,0.0,7.56,75.31,33.25,34.69,7.6,8.93,75.02,75.23
1140,8,0,8,0.0,104.5,464.0,265.15,131.22,166.16,250.0,368.52,439.53
1058,8,0,8,0.0,39.0,235.5,116.86,61.18,87.3,108.0,138.5,208.37
1051,8,0,8,0.0,10.0,80.0,33.02,32.09,10.0,10.0,65.15,76.85
1180,8,0,8,0.0,0.0,180.95,62.75,56.53,23.57,65.76,75.09,144.71
1186,8,0,8,0.0,7.9,37.5,16.54,11.63,8.74,11.0,20.0,35.57
1746,8,0,8,0.0,0.77,7.7,3.9,2.65,2.4,3.74,4.76,7.7
1216,8,0,8,0.0,4.13,177.0,57.02,70.71,11.5,27.5,67.0,172.1
1265,8,0,8,0.0,2.39,76.69,23.33,27.97,5.48,10.5,28.85,69.8
1270,8,0,8,0.0,25.9,129.65,57.84,35.52,35.17,44.75,69.31,115.32
960,8,0,8,0.0,7.0,79.32,23.84,23.7,10.0,15.0,26.1,61.85
1594,8,0,8,0.0,0.76,151.33,42.97,50.14,9.3,28.09,58.34,120.28
947,8,0,8,0.0,27.99,200.7,83.15,53.59,54.57,73.61,90.73,167.2
1637,8,0,8,0.0,69.83,262.87,179.3,73.42,120.02,197.66,241.12,255.68
570,8,0,8,0.0,0.01,109.9,30.78,35.83,7.72,19.77,37.33,88.93
1626,8,0,8,0.0,3.26,22.66,13.12,7.49,6.63,13.42,18.2,22.64
574,8,0,8,0.0,4.38,58.09,21.43,21.41,7.1,10.14,31.42,55.5
577,8,0,8,0.0,4.95,91.99,31.52,27.56,13.36,27.7,37.5,73.76
1786,8,0,8,0.0,1.66,123.67,29.04,40.85,4.43,11.79,35.88,94.52
901,8,0,8,0.0,4.89,288.58,111.92,92.64,46.43,96.13,136.26,258.52
890,8,0,8,0.0,10.0,75.0,39.93,20.85,24.38,40.0,51.74,68.68
1604,8,0,8,0.0,10.59,166.13,50.79,49.57,28.26,35.61,48.1,131.51
887,8,0,8,0.0,822.03,1526.92,1175.68,256.52,994.1,1170.0,1387.9,1479.0
530,8,0,8,0.0,11.35,71.62,38.78,25.18,18.81,30.41,63.52,70.9
885,8,0,8,0.0,946.86,1166.92,1049.34,88.15,969.02,1054.29,1111.71,1160.65
1528,8,0,8,0.0,1.0,144.56,38.26,60.78,1.0,1.0,54.78,137.81
1997,8,0,8,0.0,4.98,151.33,83.06,52.42,49.95,91.2,111.0,148.76
383,8,0,8,0.0,3.59,35.89,12.87,12.4,5.37,6.38,15.48,33.47
306,8,0,8,0.0,2.71,28.24,9.92,10.1,4.39,4.8,10.53,26.76
226,8,0,8,0.0,2.84,523.62,141.19,184.18,17.16,71.6,165.88,448.86
37,8,0,8,0.0,120.0,669.4,329.85,172.86,228.66,318.86,378.4,591.0
380,8,0,8,0.0,0.76,1.0,0.82,0.11,0.76,0.76,0.82,1.0
329,8,0,8,0.0,0.01,109.72,23.93,36.74,0.01,13.31,23.77,83.59
289,8,0,8,0.0,1.27,171.63,31.18,57.39,3.77,13.86,20.55,119.69
13,8,0,8,0.0,0.76,217.14,43.83,77.6,1.0,5.64,39.84,175.97
309,8,0,8,0.0,0.89,89.99,26.58,39.55,1.44,5.33,36.42,89.99
325,8,0,8,0.0,0.89,8.97,7.39,3.05,7.84,8.94,8.94,8.97
149,8,0,8,0.0,1.0,40.0,18.62,15.71,6.83,12.86,34.36,38.6
203,8,0,8,0.0,3.03,119.0,44.89,48.13,9.89,25.38,68.44,118.59
107,8,0,8,0.0,0.77,150.0,40.77,48.78,11.5,25.44,52.12,117.97
360,8,0,8,0.0,298.56,500.0,466.4,71.8,483.16,500.0,500.0,500.0
236,8,0,8,0.0,5.0,33.0,16.44,12.28,5.0,12.2,29.48,31.84
116,8,0,8,0.0,219.0,708.33,554.99,160.33,485.85,594.07,663.19,706.38
195,8,0,8,0.0,3.95,132.74,57.31,46.69,16.35,56.95,85.88,121.98
121,7,0,7,0.0,1113.08,1434.92,1259.2,103.51,1206.24,1273.62,1290.16,1396.22
1494,7,0,7,0.0,1.0,113.03,22.68,40.28,2.28,10.59,14.78,83.67
1147,7,0,7,0.0,0.89,26.99,8.58,11.26,1.79,2.69,12.94,25.76
1843,7,0,7,0.0,1.0,24.95,4.42,9.05,1.0,1.0,1.0,17.76
1559,7,0,7,0.0,7.05,23.34,13.43,6.35,9.1,10.65,17.4,22.54
771,7,0,7,0.0,28.0,160.0,106.9,46.69,89.9,111.0,134.75,159.4
514,7,0,7,0.0,9.99,140.63,52.49,43.18,27.88,43.9,58.56,118.88
1699,7,0,7,0.0,1.41,42.0,16.13,14.39,5.12,14.55,22.34,37.18
122,7,0,7,0.0,0.76,14.5,4.53,4.99,1.98,1.98,5.24,12.54
1273,7,0,7,0.0,11.5,21.5,16.95,4.17,13.95,17.0,20.38,21.28
2048,7,0,7,0.0,1.29,84.8,14.19,31.15,1.64,2.69,3.64,60.46
1708,7,0,7,0.0,4.99,91.95,25.91,32.22,7.49,11.5,28.97,77.85
819,7,0,7,0.0,12.0,220.42,65.35,69.84,37.5,50.0,50.0,169.29
818,7,0,7,0.0,20.0,150.0,90.06,64.38,22.5,132.0,141.7,150.0
6,0,7,7,135.87,0.76,83.38,19.41,30.01,2.4,5.3,20.82,67.44
1504,7,0,7,0.0,0.0,39.41,10.87,15.48,0.0,0.0,18.34,34.4
808,7,0,7,0.0,32.5,250.5,112.98,90.67,52.52,79.0,161.93,245.85
338,7,0,7,0.0,1.46,7.99,4.53,3.08,2.0,2.92,7.68,7.9
798,7,0,7,0.0,10.5,99.0,34.38,30.73,15.22,25.0,37.84,82.5
1831,7,0,7,0.0,8.3,56.91,22.61,17.81,10.78,13.56,28.95,50.33
1539,7,0,7,0.0,7.14,156.99,55.83,49.75,24.19,53.1,62.6,130.69
1948,7,0,7,0.0,2.5,44.22,19.77,13.38,11.9,18.39,24.74,38.68
1947,7,0,7,0.0,425.0,679.48,552.48,90.61,501.75,544.0,607.69,673.64
1563,7,0,7,0.0,31.51,134.1,71.47,41.27,40.92,48.0,102.41,128.62
1155,7,0,7,0.0,1.79,49.9,28.1,18.56,15.0,29.9,42.54,49.65
243,7,0,7,0.0,50.0,185.0,111.4,57.67,55.67,117.54,157.95,179.72
1687,7,0,7,0.0,1.0,18.0,3.43,6.43,1.0,1.0,1.0,12.9
55,7,0,7,0.0,84.0,617.9,382.49,204.82,258.5,316.43,571.05,610.29
1262,7,0,7,0.0,5.0,52.34,16.76,16.06,10.0,10.0,15.0,41.14
1469,7,0,7,0.0,10.0,42.83,30.29,13.3,20.09,36.44,41.3,42.77
576,7,0,7,0.0,1.0,5.0,2.71,2.14,1.0,1.0,5.0,5.0
1337,7,0,7,0.0,0.01,246.68,83.75,96.97,7.68,30.0,147.1,220.89
269,7,0,7,0.0,0.83,166.85,38.31,58.86,7.26,9.4,38.26,130.38
2017,7,0,7,0.0,0.89,2.69,1.16,0.68,0.89,0.89,0.94,2.18
1479,7,0,7,0.0,0.92,39.99,8.98,13.86,2.38,3.76,6.72,30.3
588,7,0,7,0.0,0.01,157.3,50.3,57.47,13.24,30.0,69.14,140.11
1214,7,0,7,0.0,10.0,133.65,66.29,44.83,32.5,70.75,92.3,123.18
59,7,0,7,0.0,1.0,129.43,38.68,51.67,3.14,9.99,62.02,118.49
285,7,0,7,0.0,2.69,22.99,13.16,8.11,6.22,16.0,18.99,22.09
1229,7,0,7,0.0,15.0,107.69,51.83,34.23,26.72,38.73,73.97,99.07
286,7,0,7,0.0,0.01,62.99,25.0,23.26,7.48,16.98,40.03,56.72
1339,7,0,7,0.0,11.33,146.79,66.52,45.65,37.4,65.03,83.84,132.75
290,7,0,7,0.0,0.0,299.89,68.4,110.97,5.0,18.96,74.97,247.42
1222,7,0,7,0.0,24.99,153.0,84.71,51.0,49.5,79.0,118.5,151.5
1900,7,0,7,0.0,388.41,549.01,471.97,66.07,422.03,465.92,528.2,549.01
658,7,0,7,0.0,1.0,194.78,110.86,71.99,64.23,126.46,162.65,188.66
89,7,0,7,0.0,1408.5,1736.0,1576.54,134.39,1453.04,1636.2,1674.52,1722.51
698,7,0,7,0.0,0.75,83.4,28.58,29.16,8.41,16.25,41.4,71.86
1162,7,0,7,0.0,3.61,216.94,61.94,85.67,7.72,21.71,87.95,196.92
1374,7,0,7,0.0,2.35,7.07,5.38,2.14,4.12,5.89,7.07,7.07
1257,7,0,7,0.0,16.48,125.9,57.78,37.29,32.95,48.98,73.6,111.83
1170,7,0,7,0.0,0.8,80.0,31.97,31.57,6.36,19.28,55.5,74.3
108,7,0,7,0.0,924.27,1233.56,1093.08,108.67,1026.2,1123.55,1158.9,1214.13
2115,7,0,7,0.0,5.6,60.0,26.31,19.35,10.45,28.89,34.4,53.7
1485,7,0,7,0.0,79.5,374.8,222.64,101.48,150.58,251.5,275.75,352.36
1199,7,0,7,0.0,10.0,77.8,29.82,26.26,15.0,15.0,37.98,71.26
1888,7,0,7,0.0,5.64,46.03,26.17,13.48,19.93,22.25,34.71,43.88
103,7,0,7,0.0,1.0,99.99,29.73,48.01,1.0,1.51,51.79,99.99
1892,7,0,7,0.0,1.0,27.68,11.04,11.24,1.0,6.64,19.96,25.38
676,7,0,7,0.0,24.15,100.0,48.14,28.33,29.95,36.0,58.48,92.18
662,7,0,7,0.0,3.99,209.03,84.18,73.86,20.66,96.65,119.15,182.44
308,7,0,7,0.0,2.99,209.0,57.42,73.07,13.68,32.13,65.24,174.11
838,7,0,7,0.0,6.26,108.9,37.52,33.85,20.4,26.8,39.95,89.7
601,7,0,7,0.0,24.9,420.0,138.47,145.73,46.06,83.04,174.62,369.9
192,7,0,7,0.0,5.95,139.9,47.49,47.78,10.0,41.96,62.32,119.21
1063,7,0,7,0.0,14.8,120.0,70.11,42.2,38.0,75.0,102.5,120.0
1324,7,0,7,0.0,15.17,98.36,46.09,33.03,21.09,27.23,69.86,91.89
1611,7,0,7,0.0,0.0,138.44,40.94,50.75,2.28,34.13,54.72,119.5
1752,7,0,7,0.0,0.76,7.69,2.54,2.49,0.96,1.46,2.98,6.49
169,7,0,7,0.0,8.0,192.0,82.12,71.45,24.58,58.2,133.73,176.25
1066,7,0,7,0.0,7.49,162.63,57.19,62.16,16.5,18.97,89.1,151.77
1582,7,0,7,0.0,5.2,73.6,26.65,26.66,8.16,14.01,38.7,67.69
1774,7,0,7,0.0,699.0,910.72,810.22,71.41,781.95,799.0,849.48,904.5
191,7,0,7,0.0,11.2,255.0,103.26,90.95,36.3,84.0,150.02,236.41
1019,7,0,7,0.0,1318.0,1826.6,1503.79,182.9,1391.96,1411.22,1593.38,1779.95
1628,7,0,7,0.0,0.1,69.01,36.28,30.16,8.42,46.91,60.54,68.54
1620,7,0,7,0.0,0.0,143.48,47.6,49.52,16.26,27.14,65.01,121.9
1534,7,0,7,0.0,0.0,91.67,29.25,35.63,2.71,20.06,43.79,83.82
417,7,0,7,0.0,0.76,42.18,9.32,15.91,0.88,1.0,9.76,35.08
906,7,0,7,0.0,14.17,159.0,60.15,48.38,32.25,60.0,61.7,130.17
979,7,0,7,0.0,2.95,156.9,66.02,57.39,21.01,49.0,105.66,142.77
959,7,0,7,0.0,4.0,158.0,60.44,52.95,22.3,50.0,83.25,137.0
440,7,0,7,0.0,4.99,144.3,48.18,46.51,23.07,39.95,50.94,119.26
439,7,0,7,0.0,7.58,39.0,19.47,13.74,9.4,15.95,27.48,39.0
1518,7,0,7,0.0,7.56,75.31,22.8,24.56,7.57,10.63,25.48,60.81
362,7,0,7,0.0,2.99,38.95,17.83,13.31,10.02,14.32,24.26,37.33
1792,7,0,7,0.0,614.55,871.62,738.89,95.74,676.04,740.0,796.98,863.51
1059,7,0,7,0.0,15.5,144.0,44.43,44.73,25.25,26.0,37.5,114.0
156,7,0,7,0.0,2.12,11.27,7.32,4.68,2.44,10.47,11.27,11.27
1987,7,0,7,0.0,33.5,144.0,76.32,34.48,61.48,65.0,84.38,126.9
1054,7,0,7,0.0,5.0,71.09,40.32,23.72,25.11,38.0,58.97,67.46
955,7,0,7,0.0,4.25,210.4,100.37,70.25,54.3,92.51,143.43,191.68
2064,7,0,7,0.0,1.0,35.0,13.97,10.58,10.0,11.5,15.15,30.02
1735,7,0,7,0.0,1.78,34.0,16.64,10.51,9.99,18.0,21.36,30.71
1511,7,0,7,0.0,4.7,75.59,18.44,25.3,8.12,10.59,10.98,56.32
1036,7,0,7,0.0,4.73,110.75,48.47,36.2,21.92,47.61,66.18,98.48
467,7,0,7,0.0,0.79,132.1,35.69,53.23,1.79,5.19,54.08,119.47
1289,7,0,7,0.0,0.15,7.7,2.79,3.37,0.83,0.89,4.58,7.7
402,7,0,7,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01
470,7,0,7,0.0,9.94,49.9,31.23,15.74,19.95,29.0,44.94,49.9
998,7,0,7,0.0,826.6,1000.0,938.46,66.37,902.82,936.99,1000.0,1000.0
2053,7,0,7,0.0,8.99,94.46,32.34,30.77,13.8,17.99,38.68,81.23
399,7,0,7,0.0,4.49,195.4,52.57,74.07,7.88,17.31,67.51,171.29
989,7,0,7,0.0,18.0,245.16,104.78,71.54,74.15,90.0,116.0,212.11
1632,7,0,7,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
874,7,0,7,0.0,1.8,288.61,150.86,100.48,97.1,157.62,206.9,273.22
385,7,0,7,0.0,2.01,39.46,24.78,13.4,17.99,25.28,35.35,39.17
398,7,0,7,0.0,10.83,213.91,78.63,75.31,16.86,66.0,113.0,190.24
206,7,0,7,0.0,4.54,46.8,20.54,17.96,9.57,10.73,31.3,46.5
1723,7,0,7,0.0,9.99,76.06,24.38,23.73,12.24,14.99,22.56,62.24
396,7,0,7,0.0,0.0,65.1,14.54,23.32,0.38,7.55,14.17,51.26
74,7,0,7,0.0,0.76,85.25,13.01,31.86,0.76,0.76,1.38,60.27
1956,7,0,7,0.0,1.86,157.7,44.73,52.69,16.34,29.85,45.5,126.89
1506,7,0,7,0.0,3.79,99.99,37.67,36.63,11.93,23.26,56.4,92.47
672,6,0,6,0.0,1.0,62.85,23.68,25.37,2.74,17.5,38.46,57.46
608,6,0,6,0.0,6.99,59.0,31.64,19.19,21.21,27.47,44.23,56.5
673,6,0,6,0.0,699.0,1199.0,901.24,213.76,712.97,867.45,1051.66,1168.14
999,6,0,6,0.0,797.53,1009.28,911.97,102.25,818.45,930.3,1000.0,1006.96
1742,6,0,6,0.0,572.84,800.0,702.46,76.89,689.29,698.6,743.56,789.19
259,6,0,6,0.0,0.79,33.85,8.14,12.65,3.12,3.6,3.94,26.38
682,6,0,6,0.0,1.98,35.39,8.76,13.37,1.98,1.98,7.45,28.86
57,6,0,6,0.0,4.27,258.32,57.84,98.47,18.75,21.22,23.34,199.71
685,6,0,6,0.0,890.0,1343.42,1104.02,155.95,1019.94,1106.72,1166.38,1300.06
651,6,0,6,0.0,1975.4,2892.97,2451.73,305.97,2360.48,2430.4,2590.64,2827.71
1763,6,0,6,0.0,7.9,69.0,30.51,21.55,19.36,23.84,36.43,61.74
988,6,0,6,0.0,15.0,25.0,18.66,4.32,15.0,17.48,21.49,24.25
644,6,0,6,0.0,0.99,19.3,6.3,8.0,1.04,1.58,10.51,17.81
982,6,0,6,0.0,10.0,147.72,61.59,49.5,28.7,53.6,76.58,130.7
652,6,0,6,0.0,1.0,202.96,34.66,82.45,1.0,1.0,1.0,152.47
1350,6,0,6,0.0,2.9,29.99,17.36,11.45,8.94,16.8,27.7,29.99
641,6,0,6,0.0,41.64,212.55,125.07,73.03,65.08,119.7,187.39,209.76
1576,6,0,6,0.0,6.02,88.24,32.62,37.31,8.56,10.64,56.92,84.27
1401,6,0,6,0.0,0.49,12.1,2.84,4.56,0.78,0.94,1.59,9.52
1553,6,0,6,0.0,0.89,7.18,2.14,2.51,0.89,0.94,1.74,5.88
272,6,0,6,0.0,1071.0,1733.78,1423.86,244.85,1264.9,1471.14,1567.75,1695.08
273,6,0,6,0.0,0.0,45.48,20.4,16.78,8.72,19.13,29.85,42.07
1552,6,0,6,0.0,1.0,144.37,36.75,53.86,7.74,19.97,28.66,115.83
1747,6,0,6,0.0,11.39,91.69,45.3,29.6,25.38,42.16,58.98,83.7
649,6,0,6,0.0,1.0,16.7,3.62,6.41,1.0,1.0,1.0,12.77
58,6,0,6,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0
1565,6,0,6,0.0,1.51,98.09,37.58,40.03,4.75,26.97,62.68,90.6
1159,6,0,6,0.0,12.05,69.0,46.5,25.69,27.49,52.0,69.0,69.0
2119,6,0,6,0.0,30.0,107.54,63.24,31.18,37.72,59.43,84.29,102.76
876,6,0,6,0.0,4.31,164.51,61.24,56.26,27.76,54.5,66.73,140.93
1589,6,0,6,0.0,2.43,113.4,43.67,42.74,17.68,25.97,65.99,104.49
2082,6,0,6,0.0,0.0,41.72,18.71,16.77,6.18,16.3,30.42,40.04
1835,6,0,6,0.0,12.31,58.31,19.98,18.78,12.31,12.31,12.31,46.81
788,6,0,6,0.0,21.2,56.0,40.32,14.38,28.69,44.88,50.0,54.5
792,6,0,6,0.0,23.0,102.85,65.67,26.71,56.36,67.48,77.27,97.06
879,6,0,6,0.0,15.13,86.0,37.21,26.44,21.68,26.41,43.5,76.5
1721,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
2128,6,0,6,0.0,6.2,76.97,45.03,30.49,18.77,55.18,66.31,74.67
796,6,0,6,0.0,688.0,1150.59,949.64,171.9,860.83,959.48,1074.11,1139.63
1703,6,0,6,0.0,38.75,146.89,114.19,46.82,88.95,141.88,143.8,146.12
1042,6,0,6,0.0,2.0,59.99,29.04,23.72,17.43,18.99,47.75,59.24
812,6,0,6,0.0,5.0,50.0,25.83,19.6,12.5,20.0,42.5,50.0
813,6,0,6,0.0,10.0,98.95,46.9,39.17,15.35,35.7,78.31,96.98
218,6,0,6,0.0,0.89,3.59,1.94,0.88,1.79,1.79,1.79,3.14
1082,6,0,6,0.0,64.0,198.0,156.17,48.49,154.25,166.0,186.0,196.5
1423,6,0,6,0.0,1.0,61.0,18.04,24.32,1.75,5.99,26.94,54.06
820,6,0,6,0.0,4.0,111.19,52.02,42.14,15.5,59.99,72.21,101.63
1370,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
137,6,0,6,0.0,1.51,7.56,4.54,3.31,1.51,4.54,7.56,7.56
1815,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
1070,6,0,6,0.0,31.9,102.9,56.79,24.77,42.95,52.58,58.94,92.16
1132,6,0,6,0.0,10.0,128.71,69.62,52.53,31.0,60.12,118.15,128.48
34,6,0,6,0.0,5.96,46.32,20.65,13.63,15.2,18.17,20.36,39.83
231,6,0,6,0.0,19.99,107.1,57.28,31.75,33.72,60.0,68.74,97.82
1679,6,0,6,0.0,11.66,67.0,33.07,22.03,16.8,26.33,46.68,63.31
2036,6,0,6,0.0,5.99,92.4,46.09,32.42,20.97,51.36,61.3,84.93
932,6,0,6,0.0,8.0,62.0,28.62,21.71,12.25,22.0,42.05,58.43
2037,6,0,6,0.0,0.89,53.0,20.68,22.32,6.77,9.62,36.25,51.0
183,6,0,6,0.0,2294.56,3383.28,2808.57,419.83,2481.38,2823.54,3075.27,3316.96
1569,6,0,6,0.0,0.0,113.49,25.21,43.63,5.23,7.67,15.41,89.48
1382,6,0,6,0.0,30.0,156.18,74.99,57.01,39.41,42.5,115.89,152.11
2136,6,0,6,0.0,17.43,221.03,98.5,87.89,24.75,78.26,161.42,208.78
2060,6,0,6,0.0,7.49,109.2,45.02,38.48,17.88,35.58,61.63,99.4
1090,6,0,6,0.0,1.0,396.0,116.11,157.18,4.5,48.53,171.72,347.4
745,6,0,6,0.0,5.49,90.12,36.95,32.87,11.23,32.47,50.88,80.39
909,6,0,6,0.0,22.5,95.9,48.98,26.8,29.38,48.5,53.71,85.66
190,6,0,6,0.0,10.0,54.99,34.6,17.0,24.36,35.56,47.04,53.74
2120,6,0,6,0.0,17.33,105.13,65.76,34.38,40.79,78.16,85.11,100.14
1850,6,0,6,0.0,1.0,56.0,12.03,22.0,1.0,1.0,9.37,45.04
1440,6,0,6,0.0,20.0,104.5,49.72,28.62,39.0,44.45,46.91,90.1
764,6,0,6,0.0,15.0,95.0,50.4,37.02,17.5,43.7,83.1,93.75
765,6,0,6,0.0,117.7,435.7,308.85,104.43,313.5,318.5,342.78,414.2
234,6,0,6,0.0,3.9,20.0,8.15,6.19,5.0,5.0,8.75,17.5
173,6,0,6,0.0,37.83,65.87,56.74,10.15,55.9,58.38,63.26,65.62
252,6,0,6,0.0,1.29,17.99,5.9,6.12,2.61,4.49,5.01,14.79
1290,6,0,6,0.0,0.89,78.48,20.96,29.8,2.3,9.34,23.14,65.28
589,6,0,6,0.0,0.76,66.45,11.75,26.8,0.76,0.76,0.94,50.09
78,6,0,6,0.0,0.12,74.9,15.94,29.82,0.28,0.76,14.44,60.92
1295,6,0,6,0.0,4.67,75.86,23.65,26.6,8.32,14.79,22.9,62.95
1502,6,0,6,0.0,4.72,57.32,26.19,19.53,12.39,22.98,35.98,52.82
1613,6,0,6,0.0,5.67,44.59,20.19,13.16,14.12,18.84,20.19,38.49
472,6,0,6,0.0,158.0,436.0,301.79,101.84,257.88,282.73,371.93,427.19
423,6,0,6,0.0,10.71,71.8,39.22,22.05,24.12,41.05,49.42,66.65
310,6,0,6,0.0,0.92,10.74,8.06,3.57,8.94,8.96,9.62,10.52
85,6,0,6,0.0,0.0,356.32,67.97,142.47,1.12,1.58,35.91,279.04
1931,6,0,6,0.0,5.99,213.2,95.46,78.96,32.49,102.3,130.4,194.65
483,6,0,6,0.0,38.5,189.0,134.14,67.05,83.98,167.48,181.55,187.37
1282,6,0,6,0.0,0.23,8.99,4.45,3.86,1.62,3.5,7.99,8.98
1242,6,0,6,0.0,15.0,126.75,45.26,48.72,15.0,15.0,67.35,116.26
370,6,0,6,0.0,6.99,150.38,33.06,57.61,6.99,8.5,15.24,117.03
76,6,0,6,0.0,58.41,398.38,193.57,134.09,98.0,151.94,278.53,375.53
2100,6,0,6,0.0,45.0,125.0,67.5,35.74,45.0,45.0,86.25,118.75
