Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
362,10,0,10,0.0,20.23,259.62,76.85,71.59,35.72,53.9,89.98,196.12
1047,10,0,10,0.0,2.5,44.22,18.43,12.84,11.7,15.47,25.25,37.82
231,10,0,10,0.0,7.25,226.5,69.13,79.87,10.52,17.09,119.32,198.19
640,10,0,10,0.0,0.8,127.85,54.58,46.66,13.75,55.5,78.55,124.32
729,10,0,10,0.0,886.0,1398.0,1127.61,176.21,1000.5,1055.2,1282.3,1371.58
290,10,0,10,0.0,1.48,117.98,27.8,35.98,6.48,12.36,39.4,87.48
363,10,0,10,0.0,7.5,50.0,27.03,17.91,11.5,22.53,42.81,50.0
504,10,0,10,0.0,68.95,366.09,177.43,97.13,103.84,164.87,227.89,331.4
197,10,0,10,0.0,0.76,54.67,17.84,21.61,1.25,7.48,27.49,54.37
358,10,0,10,0.0,10.0,237.63,59.54,69.72,17.38,33.36,76.36,175.7
295,10,0,10,0.0,20.0,658.2,251.38,258.92,36.95,124.98,471.67,631.6
725,10,0,10,0.0,0.77,9.99,4.58,3.41,2.15,3.81,7.64,9.52
785,10,0,10,0.0,3.59,73.0,36.32,24.15,17.04,33.84,56.34,69.4
402,10,0,10,0.0,37.5,302.0,119.27,77.07,75.55,101.0,125.5,252.05
784,10,0,10,0.0,0.89,119.44,39.75,38.43,9.74,33.17,57.6,100.11
745,9,0,9,0.0,1.0,156.18,57.25,53.22,30.0,38.91,43.84,149.67
1028,9,0,9,0.0,7.38,99.1,54.64,37.43,17.43,68.98,87.45,96.86
867,9,0,9,0.0,0.0,75.08,32.32,28.65,9.09,21.13,59.77,70.07
914,9,0,9,0.0,4.71,117.99,17.96,37.52,4.71,5.89,6.05,73.21
722,9,0,9,0.0,4.99,257.4,123.78,105.58,48.0,60.5,234.0,255.72
444,9,0,9,0.0,23.0,252.0,105.6,83.48,60.44,69.98,102.85,248.79
622,9,0,9,0.0,1.0,15.0,6.26,6.24,1.0,2.0,10.8,14.96
790,9,0,9,0.0,1.99,210.21,46.59,70.79,10.82,15.93,22.39,173.44
448,9,0,9,0.0,11.35,403.05,185.25,137.97,66.12,189.4,279.05,367.0
450,9,0,9,0.0,74.0,214.0,149.18,50.6,110.6,158.0,180.0,209.2
458,9,0,9,0.0,9.08,169.11,59.93,60.15,14.0,28.0,68.89,161.43
814,9,0,9,0.0,0.99,3.11,1.55,0.75,1.0,1.0,1.79,2.76
809,9,0,9,0.0,0.01,198.0,39.45,64.05,5.16,17.66,22.79,150.4
473,9,0,9,0.0,17.1,159.14,59.14,49.18,27.6,35.0,96.0,137.26
985,9,0,9,0.0,0.77,7.68,3.2,2.69,0.92,2.31,3.84,7.53
492,9,0,9,0.0,15.17,337.6,141.94,107.53,64.1,140.49,156.98,314.71
399,9,0,9,0.0,0.0,183.57,51.55,66.3,4.85,17.04,83.4,161.59
769,9,0,9,0.0,65.68,409.23,178.43,114.57,84.05,142.51,208.36,366.11
783,9,0,9,0.0,0.89,115.0,24.04,36.55,5.0,9.99,23.16,86.12
542,9,0,9,0.0,10.0,147.72,56.57,43.82,25.0,39.8,79.64,123.65
564,9,0,9,0.0,1385.0,2151.0,1752.67,248.95,1600.0,1691.0,1944.0,2090.6
392,9,0,9,0.0,97.55,372.3,149.24,101.47,100.0,100.0,100.0,332.7
604,9,0,9,0.0,136.0,750.0,380.44,209.52,250.0,300.0,500.0,710.0
879,9,0,9,0.0,1.0,59.9,15.08,20.56,1.98,5.48,14.07,51.52
611,9,0,9,0.0,548.09,804.96,664.99,84.54,618.25,651.94,712.19,792.26
613,9,0,9,0.0,1.0,43.48,8.0,13.41,3.2,4.0,5.0,28.41
902,9,0,9,0.0,6.27,262.7,59.73,77.75,29.99,39.11,51.84,178.92
435,9,0,9,0.0,15.0,131.33,55.84,44.45,15.0,40.0,72.0,127.37
221,9,0,9,0.0,1.0,251.91,50.72,79.3,7.38,19.57,36.0,183.6
288,9,0,9,0.0,0.76,49.92,16.09,14.92,10.59,10.59,18.88,39.48
218,9,0,9,0.0,5.0,201.91,42.53,65.59,9.49,9.99,44.99,155.71
234,9,0,9,0.0,1.0,187.88,45.31,72.29,5.17,11.99,18.96,174.85
333,9,0,9,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
1048,9,0,9,0.0,10.7,58.31,19.16,15.79,12.31,12.31,12.31,46.81
6,0,9,9,930.28,0.0,648.0,103.36,212.13,0.83,1.0,111.7,450.18
60,9,0,9,0.0,5.0,270.37,44.73,85.05,10.0,15.95,26.8,173.82
421,8,0,8,0.0,4.0,120.8,48.85,36.56,22.9,46.46,65.06,101.89
13,8,0,8,0.0,0.77,22.75,4.75,8.05,0.77,0.77,3.23,18.5
74,8,0,8,0.0,1.0,40.0,18.62,15.71,6.83,12.86,34.36,38.6
804,8,0,8,0.0,1.0,114.32,45.57,41.72,11.61,39.74,61.52,108.96
233,8,0,8,0.0,4.15,239.98,98.37,93.67,7.4,84.38,165.38,229.27
1013,8,0,8,0.0,0.77,3.83,2.59,0.96,2.58,2.92,2.92,3.51
238,8,0,8,0.0,1.0,81.9,23.94,30.67,1.86,8.32,37.38,73.54
257,8,0,8,0.0,0.89,5.34,2.07,1.87,1.0,1.0,2.33,5.15
130,8,0,8,0.0,5.0,33.0,16.44,12.28,5.0,12.2,29.48,31.84
451,8,0,8,0.0,48.5,227.0,100.4,64.61,51.32,71.25,140.83,198.23
424,8,0,8,0.0,22.75,118.0,63.2,39.29,30.03,57.14,94.55,112.82
942,8,0,8,0.0,0.77,7.7,3.9,2.65,2.4,3.74,4.76,7.7
121,8,0,8,0.0,2.84,523.62,141.19,184.18,17.16,71.6,165.88,448.86
73,8,0,8,0.0,0.89,69.32,12.57,23.15,1.71,5.24,7.74,48.56
830,8,0,8,0.0,1.0,144.56,38.26,60.78,1.0,1.0,54.78,137.81
816,8,0,8,0.0,16.0,118.8,54.3,37.31,22.99,44.8,79.5,108.72
818,8,0,8,0.0,5.23,68.9,20.46,21.67,7.46,9.96,27.39,54.94
434,8,0,8,0.0,5.0,245.0,86.98,99.1,13.85,45.7,128.25,242.2
16,8,0,8,0.0,120.0,669.4,329.85,172.86,228.66,318.86,378.4,591.0
797,8,0,8,0.0,4.02,103.0,36.55,34.56,11.47,22.48,58.94,88.57
925,8,0,8,0.0,1.42,19.13,5.37,5.91,1.86,3.72,4.8,15.12
984,8,0,8,0.0,9.99,197.84,96.05,54.78,66.53,95.93,117.88,172.1
46,8,0,8,0.0,0.77,150.0,40.77,48.78,11.5,25.44,52.12,117.97
174,8,0,8,0.0,0.89,89.99,26.58,39.55,1.44,5.33,36.42,89.99
1063,8,0,8,0.0,4.98,151.33,83.06,52.42,49.95,91.2,111.0,148.76
172,8,0,8,0.0,2.71,28.24,9.92,10.1,4.39,4.8,10.53,26.76
61,8,0,8,0.0,0.02,158.66,46.27,52.68,11.41,29.69,65.5,128.15
182,8,0,8,0.0,0.89,8.97,7.39,3.05,7.84,8.94,8.94,8.97
765,8,0,8,0.0,0.89,22.82,7.15,6.68,3.85,5.86,6.66,17.63
185,8,0,8,0.0,0.01,109.72,23.93,36.74,0.01,13.31,23.77,83.59
51,8,0,8,0.0,219.0,708.33,554.99,160.33,485.85,594.07,663.19,706.38
571,8,0,8,0.0,10.0,80.0,33.02,32.09,10.0,10.0,65.15,76.85
778,8,0,8,0.0,2.42,36.3,19.24,11.05,12.39,16.84,27.56,34.09
107,8,0,8,0.0,3.03,119.0,44.89,48.13,9.89,25.38,68.44,118.59
201,8,0,8,0.0,298.56,500.0,466.4,71.8,483.16,500.0,500.0,500.0
163,8,0,8,0.0,1.27,171.63,31.18,57.39,3.77,13.86,20.55,119.69
578,8,0,8,0.0,39.0,235.5,116.86,61.18,87.3,108.0,138.5,208.37
511,8,0,8,0.0,4.89,288.58,111.92,92.64,46.43,96.13,136.26,258.52
507,8,0,8,0.0,10.0,75.0,39.93,20.85,24.38,40.0,51.74,68.68
503,8,0,8,0.0,822.03,1526.92,1175.68,256.52,994.1,1170.0,1387.9,1479.0
502,8,0,8,0.0,946.86,1166.92,1049.34,88.15,969.02,1054.29,1111.71,1160.65
215,8,0,8,0.0,0.76,1.0,0.82,0.11,0.76,0.76,0.82,1.0
726,8,0,8,0.0,2.0,89.99,27.43,30.63,7.27,13.24,44.99,74.24
410,8,0,8,0.0,7.44,29.85,15.57,7.75,9.32,15.53,19.4,26.19
999,8,0,8,0.0,7.07,57.01,27.95,20.35,9.98,23.22,41.36,57.01
364,8,0,8,0.0,0.76,1.0,0.94,0.11,0.94,1.0,1.0,1.0
325,8,0,8,0.0,0.01,109.9,30.78,35.83,7.72,19.77,37.33,88.93
859,8,0,8,0.0,0.0,144.57,47.94,57.48,1.38,20.74,90.48,133.01
102,8,0,8,0.0,3.95,132.74,57.31,46.69,16.35,56.95,85.88,121.98
305,8,0,8,0.0,11.35,71.62,38.78,25.18,18.81,30.41,63.52,70.9
861,8,0,8,0.0,0.76,151.33,42.97,50.14,9.3,28.09,58.34,120.28
665,8,0,8,0.0,4.13,177.0,57.02,70.71,11.5,27.5,67.0,172.1
849,8,0,8,0.0,1.83,19.58,7.11,6.03,3.96,5.02,7.35,17.22
930,8,0,8,0.0,7.56,75.31,33.25,34.69,7.6,8.93,75.02,75.23
648,8,0,8,0.0,7.9,37.5,16.54,11.63,8.74,11.0,20.0,35.57
328,8,0,8,0.0,4.38,58.09,21.43,21.41,7.1,10.14,31.42,55.5
693,8,0,8,0.0,0.89,19.03,3.38,6.33,0.89,0.99,1.61,13.0
4,8,0,8,0.0,0.76,217.14,43.83,77.6,1.0,5.64,39.84,175.97
332,8,0,8,0.0,4.95,91.99,31.52,27.56,13.36,27.7,37.5,73.76
403,8,0,8,0.0,0.76,217.04,42.68,74.31,2.52,12.38,34.98,166.23
356,8,0,8,0.0,1.29,95.0,22.66,32.27,6.45,9.37,18.75,77.5
840,8,0,8,0.0,6.29,80.1,23.06,25.03,8.64,10.68,29.12,63.28
101,8,0,8,0.0,5.0,445.5,129.08,139.19,53.02,79.6,150.5,353.07
688,8,0,8,0.0,2.39,76.69,23.33,27.97,5.48,10.5,28.85,69.8
685,7,0,7,0.0,5.0,52.34,16.76,16.06,10.0,10.0,15.0,41.14
583,7,0,7,0.0,7.49,162.63,57.19,62.16,16.5,18.97,89.1,151.77
160,7,0,7,0.0,0.01,62.99,25.0,23.26,7.48,16.98,40.03,56.72
159,7,0,7,0.0,2.69,22.99,13.16,8.11,6.22,16.0,18.99,22.09
226,7,0,7,0.0,0.0,65.1,14.54,23.32,0.38,7.55,14.17,51.26
330,7,0,7,0.0,1.0,5.0,2.71,2.14,1.0,1.0,5.0,5.0
910,7,0,7,0.0,1.0,18.0,3.43,6.43,1.0,1.0,1.0,12.9
921,7,0,7,0.0,4.99,91.95,25.91,32.22,7.49,11.5,28.97,77.85
100,7,0,7,0.0,5.95,139.9,47.49,47.78,10.0,41.96,62.32,119.21
717,7,0,7,0.0,30.0,200.44,106.95,64.56,53.49,119.55,145.85,191.81
1025,7,0,7,0.0,388.41,549.01,471.97,66.07,422.03,465.92,528.2,549.01
802,7,0,7,0.0,10.0,42.83,30.29,13.3,20.09,36.44,41.3,42.77
32,7,0,7,0.0,0.76,85.25,13.01,31.86,0.76,0.76,1.38,60.27
663,7,0,7,0.0,10.0,133.65,66.29,44.83,32.5,70.75,92.3,123.18
495,7,0,7,0.0,1.8,288.61,150.86,100.48,97.1,157.62,206.9,273.22
724,7,0,7,0.0,11.33,146.79,66.52,45.65,37.4,65.03,83.84,132.75
580,7,0,7,0.0,14.8,120.0,70.11,42.2,38.0,75.0,102.5,120.0
876,7,0,7,0.0,0.0,143.48,47.6,49.52,16.26,27.14,65.01,121.9
219,7,0,7,0.0,2.01,39.46,24.78,13.4,17.99,25.28,35.35,39.17
150,7,0,7,0.0,0.83,166.85,38.31,58.86,7.26,9.4,38.26,130.38
28,7,0,7,0.0,1.0,129.43,38.68,51.67,3.14,9.99,62.02,118.49
839,7,0,7,0.0,7.14,156.99,55.83,49.75,24.19,53.1,62.6,130.69
202,7,0,7,0.0,2.99,38.95,17.83,13.31,10.02,14.32,24.26,37.33
514,7,0,7,0.0,14.17,159.0,60.15,48.38,32.25,60.0,61.7,130.17
1094,7,0,7,0.0,1.29,84.8,14.19,31.15,1.64,2.69,3.64,60.46
962,7,0,7,0.0,699.0,910.72,810.22,71.41,781.95,799.0,849.48,904.5
56,7,0,7,0.0,0.76,14.5,4.53,4.99,1.98,1.98,5.24,12.54
173,7,0,7,0.0,2.99,209.0,57.42,73.07,13.68,32.13,65.24,174.11
547,7,0,7,0.0,18.0,245.16,104.78,71.54,74.15,90.0,116.0,212.11
560,7,0,7,0.0,1318.0,1826.6,1503.79,182.9,1391.96,1411.22,1593.38,1779.95
55,7,0,7,0.0,1113.08,1434.92,1259.2,103.51,1206.24,1273.62,1290.16,1396.22
544,7,0,7,0.0,2.95,156.9,66.02,57.39,21.01,49.0,105.66,142.77
758,7,0,7,0.0,4.31,56.0,25.01,18.74,10.44,23.93,34.99,50.65
868,7,0,7,0.0,0.0,138.44,40.94,50.75,2.28,34.13,54.72,119.5
361,7,0,7,0.0,19.95,154.9,52.67,49.98,21.96,24.99,62.48,132.41
566,7,0,7,0.0,4.73,110.75,48.47,36.2,21.92,47.61,66.18,98.48
670,7,0,7,0.0,15.0,107.69,51.83,34.23,26.72,38.73,73.97,99.07
1060,7,0,7,0.0,33.5,144.0,76.32,34.48,61.48,65.0,84.38,126.9
99,7,0,7,0.0,11.2,255.0,103.26,90.95,36.3,84.0,150.02,236.41
971,7,0,7,0.0,614.55,871.62,738.89,95.74,676.04,740.0,796.98,863.51
188,7,0,7,0.0,1.46,7.99,4.53,3.08,2.0,2.92,7.68,7.9
669,7,0,7,0.0,24.99,153.0,84.71,51.0,49.5,79.0,118.5,151.5
47,7,0,7,0.0,924.27,1233.56,1093.08,108.67,1026.2,1123.55,1158.9,1214.13
683,7,0,7,0.0,16.48,125.9,57.78,37.29,32.95,48.98,73.6,111.83
574,7,0,7,0.0,5.0,71.09,40.32,23.72,25.11,38.0,58.97,67.46
340,7,0,7,0.0,0.01,157.3,50.3,57.47,13.24,30.0,69.14,140.11
164,7,0,7,0.0,0.0,299.89,68.4,110.97,5.0,18.96,74.97,247.42
44,7,0,7,0.0,1.0,99.99,29.73,48.01,1.0,1.51,51.79,99.99
1099,7,0,7,0.0,8.99,94.46,32.34,30.77,13.8,17.99,38.68,81.23
229,7,0,7,0.0,4.49,195.4,52.57,74.07,7.88,17.31,67.51,171.29
40,7,0,7,0.0,1408.5,1736.0,1576.54,134.39,1453.04,1636.2,1674.52,1722.51
228,7,0,7,0.0,10.83,213.91,78.63,75.31,16.86,66.0,113.0,190.24
659,7,0,7,0.0,10.0,24.0,16.86,6.2,11.0,18.0,22.0,24.0
232,7,0,7,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01
275,7,0,7,0.0,0.79,132.1,35.69,53.23,1.79,5.19,54.08,119.47
259,7,0,7,0.0,7.58,39.0,19.47,13.74,9.4,15.95,27.48,39.0
655,7,0,7,0.0,10.0,77.8,29.82,26.26,15.0,15.0,37.98,71.26
261,7,0,7,0.0,4.99,144.3,48.18,46.51,23.07,39.95,50.94,119.26
1001,7,0,7,0.0,1.0,24.95,4.42,9.05,1.0,1.0,1.0,17.76
1019,7,0,7,0.0,5.64,46.03,26.17,13.48,19.93,22.25,34.71,43.88
848,7,0,7,0.0,7.05,23.34,13.43,6.35,9.1,10.65,17.4,22.54
446,7,0,7,0.0,10.5,99.0,34.38,30.73,15.22,25.0,37.84,82.5
400,7,0,7,0.0,0.75,83.4,28.58,29.16,8.41,16.25,41.4,71.86
850,7,0,7,0.0,31.51,134.1,71.47,41.27,40.92,48.0,102.41,128.62
1083,7,0,7,0.0,7.05,42.5,18.25,12.48,9.82,12.6,22.99,36.89
624,7,0,7,0.0,0.89,26.99,8.58,11.26,1.79,2.69,12.94,25.76
881,7,0,7,0.0,0.1,69.01,36.28,30.16,8.42,46.91,60.54,68.54
277,7,0,7,0.0,9.94,49.9,31.23,15.74,19.95,29.0,44.94,49.9
1107,7,0,7,0.0,1.0,35.0,13.97,10.58,10.0,11.5,15.15,30.02
635,7,0,7,0.0,3.61,216.94,61.94,85.67,7.72,21.71,87.95,196.92
630,7,0,7,0.0,1.79,49.9,28.1,18.56,15.0,29.9,42.54,49.65
691,7,0,7,0.0,11.5,21.5,16.95,4.17,13.95,17.0,20.38,21.28
432,7,0,7,0.0,28.0,160.0,106.9,46.69,89.9,111.0,134.75,159.4
425,7,0,7,0.0,7.42,165.47,88.56,58.42,51.05,79.99,132.48,157.82
824,7,0,7,0.0,0.0,39.41,10.87,15.48,0.0,0.0,18.34,34.4
827,7,0,7,0.0,7.56,75.31,22.8,24.56,7.57,10.63,25.48,60.81
882,7,0,7,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
453,7,0,7,0.0,32.5,250.5,112.98,90.67,52.52,79.0,161.93,245.85
555,7,0,7,0.0,826.6,1000.0,938.46,66.37,902.82,936.99,1000.0,1000.0
1030,7,0,7,0.0,6.99,120.98,41.28,41.1,15.12,19.72,55.51,105.4
25,7,0,7,0.0,84.0,617.9,382.49,204.82,258.5,316.43,571.05,610.29
110,7,0,7,0.0,4.54,46.8,20.54,17.96,9.57,10.73,31.3,46.5
716,7,0,7,0.0,15.17,98.36,46.09,33.03,21.09,27.23,69.86,91.89
808,7,0,7,0.0,0.92,39.99,8.98,13.86,2.38,3.76,6.72,30.3
470,7,0,7,0.0,6.26,108.9,37.52,33.85,20.4,26.8,39.95,89.7
80,7,0,7,0.0,2.12,11.27,7.32,4.68,2.44,10.47,11.27,11.27
134,7,0,7,0.0,50.0,185.0,111.4,57.67,55.67,117.54,157.95,179.72
462,7,0,7,0.0,12.0,220.42,65.35,69.84,37.5,50.0,50.0,169.29
1075,7,0,7,0.0,0.89,2.69,1.16,0.68,0.89,0.89,0.94,2.18
461,7,0,7,0.0,20.0,150.0,90.06,64.38,22.5,132.0,141.7,150.0
701,7,0,7,0.0,0.15,7.7,2.79,3.37,0.83,0.89,4.58,7.7
993,7,0,7,0.0,8.3,56.91,22.61,17.81,10.78,13.56,28.95,50.33
244,7,0,7,0.0,0.76,42.18,9.32,15.91,0.88,1.0,9.76,35.08
82,7,0,7,0.0,0.99,78.7,35.04,28.92,10.02,45.58,49.98,70.16
813,7,0,7,0.0,79.5,374.8,222.64,101.48,150.58,251.5,275.75,352.36
836,7,0,7,0.0,0.0,91.67,29.25,35.63,2.71,20.06,43.79,83.82
934,7,0,7,0.0,1.78,34.0,16.64,10.51,9.99,18.0,21.36,30.71
698,6,0,6,0.0,0.23,8.99,4.45,3.86,1.62,3.5,7.99,8.98
95,6,0,6,0.0,2294.56,3383.28,2808.57,419.83,2481.38,2823.54,3075.27,3316.96
918,6,0,6,0.0,38.75,146.89,114.19,46.82,88.95,141.88,143.8,146.12
672,6,0,6,0.0,10.0,70.86,44.35,24.69,27.8,46.75,64.39,69.61
568,6,0,6,0.0,2.0,59.99,29.04,23.72,17.43,18.99,47.75,59.24
65,6,0,6,0.0,1.51,7.56,4.54,3.31,1.51,4.54,7.56,7.56
98,6,0,6,0.0,10.0,54.99,34.6,17.0,24.36,35.56,47.04,53.74
702,6,0,6,0.0,0.89,78.48,20.96,29.8,2.3,9.34,23.14,65.28
695,6,0,6,0.0,536.36,823.0,652.03,113.88,560.13,631.25,723.22,803.0
704,6,0,6,0.0,4.67,75.86,23.65,26.6,8.32,14.79,22.9,62.95
954,6,0,6,0.0,7.9,69.0,30.51,21.55,19.36,23.84,36.43,61.74
115,6,0,6,0.0,0.89,3.59,1.94,0.88,1.79,1.79,1.79,3.14
154,6,0,6,0.0,0.0,45.48,20.4,16.78,8.72,19.13,29.85,42.07
943,6,0,6,0.0,11.39,91.69,45.3,29.6,25.38,42.16,58.98,83.7
143,6,0,6,0.0,0.79,33.85,8.14,12.65,3.12,3.6,3.94,26.38
140,6,0,6,0.0,1.29,17.99,5.9,6.12,2.61,4.49,5.01,14.79
721,6,0,6,0.0,0.76,19.18,5.44,7.23,0.86,2.12,6.54,16.31
928,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
91,6,0,6,0.0,37.83,65.87,56.74,10.15,55.9,58.38,63.26,65.62
596,6,0,6,0.0,1.0,396.0,116.11,157.18,4.5,48.53,171.72,347.4
153,6,0,6,0.0,1071.0,1733.78,1423.86,244.85,1264.9,1471.14,1567.75,1695.08
129,6,0,6,0.0,3.9,20.0,8.15,6.19,5.0,5.0,8.75,17.5
632,6,0,6,0.0,12.05,69.0,46.5,25.69,27.49,52.0,69.0,69.0
1088,6,0,6,0.0,0.89,53.0,20.68,22.32,6.77,9.62,36.25,51.0
731,6,0,6,0.0,2.9,29.99,17.36,11.45,8.94,16.8,27.7,29.99
162,6,0,6,0.0,7.86,49.44,21.53,16.77,10.78,13.26,29.88,45.78
125,6,0,6,0.0,19.99,107.1,57.28,31.75,33.72,60.0,68.74,97.82
652,6,0,6,0.0,11.0,301.35,127.72,120.83,30.71,100.5,209.25,281.76
1087,6,0,6,0.0,5.99,92.4,46.09,32.42,20.97,51.36,61.3,84.93
940,6,0,6,0.0,572.84,800.0,702.46,76.89,689.29,698.6,743.56,789.19
740,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
556,6,0,6,0.0,797.53,1009.28,911.97,102.25,818.45,930.3,1000.0,1006.96
870,6,0,6,0.0,2.28,67.46,29.62,30.27,6.07,18.8,56.09,67.46
247,6,0,6,0.0,10.71,71.8,39.22,22.05,24.12,41.05,49.42,66.65
457,6,0,6,0.0,10.0,98.95,46.9,39.17,15.35,35.7,78.31,96.98
427,6,0,6,0.0,15.0,95.0,50.4,37.02,17.5,43.7,83.1,93.75
428,6,0,6,0.0,117.7,435.7,308.85,104.43,313.5,318.5,342.78,414.2
821,6,0,6,0.0,4.72,57.32,26.19,19.53,12.39,22.98,35.98,52.82
282,6,0,6,0.0,158.0,436.0,301.79,101.84,257.88,282.73,371.93,427.19
440,6,0,6,0.0,21.2,56.0,40.32,14.38,28.69,44.88,50.0,54.5
445,6,0,6,0.0,688.0,1150.59,949.64,171.9,860.83,959.48,1074.11,1139.63
455,6,0,6,0.0,5.0,50.0,25.83,19.6,12.5,20.0,42.5,50.0
885,6,0,6,0.0,4.39,160.3,53.23,57.08,14.67,43.26,58.1,135.23
14,6,0,6,0.0,5.96,46.32,20.65,13.63,15.2,18.17,20.36,39.83
464,6,0,6,0.0,4.0,111.19,52.02,42.14,15.5,59.99,72.21,101.63
241,6,0,6,0.0,1.29,59.99,18.51,21.91,3.84,13.49,19.99,49.99
995,6,0,6,0.0,12.31,58.31,19.98,18.78,12.31,12.31,12.31,46.81
235,6,0,6,0.0,4.71,211.35,53.97,79.07,12.27,21.5,47.05,172.26
26,6,0,6,0.0,4.27,258.32,57.84,98.47,18.75,21.22,23.34,199.71
27,6,0,6,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0
223,6,0,6,0.0,0.93,7.99,2.36,2.8,1.0,1.0,1.94,6.56
423,6,0,6,0.0,5.49,90.12,36.95,32.87,11.23,32.47,50.88,80.39
833,6,0,6,0.0,0.76,95.22,34.08,35.28,11.75,21.56,48.07,85.1
496,6,0,6,0.0,4.31,164.51,61.24,56.26,27.76,54.5,66.73,140.93
852,6,0,6,0.0,1.51,98.09,37.58,40.03,4.75,26.97,62.68,90.6
357,6,0,6,0.0,6.99,59.0,31.64,19.19,21.21,27.47,44.23,56.5
869,6,0,6,0.0,5.67,44.59,20.19,13.16,14.12,18.84,20.19,38.49
874,6,0,6,0.0,0.79,52.46,21.32,20.52,5.69,16.28,34.02,48.6
1112,6,0,6,0.0,1.29,50.0,14.92,19.53,2.15,5.18,21.34,43.98
341,6,0,6,0.0,0.76,66.45,11.75,26.8,0.76,0.76,0.94,50.09
854,6,0,6,0.0,0.0,113.49,25.21,43.63,5.23,7.67,15.41,89.48
384,6,0,6,0.0,41.64,212.55,125.07,73.03,65.08,119.7,187.39,209.76
1042,6,0,6,0.0,5.99,213.2,95.46,78.96,32.49,102.3,130.4,194.65
292,6,0,6,0.0,38.5,189.0,134.14,67.05,83.98,167.48,181.55,187.37
310,6,0,6,0.0,0.92,19.26,6.17,6.63,3.21,3.85,5.58,15.99
389,6,0,6,0.0,1975.4,2892.97,2451.73,305.97,2360.48,2430.4,2590.64,2827.71
391,6,0,6,0.0,699.0,1199.0,901.24,213.76,712.97,867.45,1051.66,1168.14
393,6,0,6,0.0,890.0,1343.42,1104.02,155.95,1019.94,1106.72,1166.38,1300.06
846,6,0,6,0.0,0.89,7.18,2.14,2.51,0.89,0.94,1.74,5.88
845,6,0,6,0.0,1.0,144.37,36.75,53.86,7.74,19.97,28.66,115.83
298,6,0,6,0.0,11.5,68.9,50.72,21.12,47.25,55.95,64.76,68.19
1103,6,0,6,0.0,7.49,109.2,45.02,38.48,17.88,35.58,61.63,99.4
37,6,0,6,0.0,0.0,356.32,67.97,142.47,1.12,1.58,35.91,279.04
35,6,0,6,0.0,0.12,74.9,15.94,29.82,0.28,0.76,14.44,60.92
546,6,0,6,0.0,15.0,25.0,18.66,4.32,15.0,17.48,21.49,24.25
206,6,0,6,0.0,6.99,150.38,33.06,57.61,6.99,8.5,15.24,117.03
773,6,0,6,0.0,1.0,61.0,18.04,24.32,1.75,5.99,26.94,54.06
786,6,0,6,0.0,20.0,104.5,49.72,28.62,39.0,44.45,46.91,90.1
33,6,0,6,0.0,58.41,398.38,193.57,134.09,98.0,151.94,278.53,375.53
760,6,0,6,0.0,0.76,169.43,70.05,77.64,0.82,60.5,126.26,159.16
759,6,0,6,0.0,0.49,12.1,2.84,4.56,0.78,0.94,1.59,9.52
980,6,0,6,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
198,6,0,6,0.0,44.17,112.0,65.52,25.25,51.62,54.49,71.6,103.12
517,6,0,6,0.0,22.5,95.9,48.98,26.8,29.38,48.5,53.71,85.66
175,6,0,6,0.0,0.92,10.74,8.06,3.57,8.94,8.96,9.62,10.52
498,6,0,6,0.0,15.13,86.0,37.21,26.44,21.68,26.41,43.5,76.5
838,5,0,5,0.0,1.14,3.99,2.1,1.09,1.79,1.79,1.79,3.55
841,5,0,5,0.0,0.89,4.49,1.97,1.48,0.89,1.79,1.79,3.95
12,5,0,5,0.0,10.62,203.3,73.66,81.52,10.62,41.71,102.07,183.05
771,5,0,5,0.0,1.89,228.84,83.6,95.25,16.48,40.63,130.15,209.1
1110,5,0,5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
878,5,0,5,0.0,1.0,89.65,29.47,37.57,4.99,8.73,43.0,80.32
692,5,0,5,0.0,104.81,532.0,367.13,168.86,300.0,447.3,451.54,515.91
48,5,0,5,0.0,676.79,1182.6,921.56,194.0,819.0,900.51,1028.9,1151.86
847,5,0,5,0.0,0.76,168.72,54.65,66.59,21.94,27.23,54.6,145.9
89,5,0,5,0.0,0.2,154.19,94.63,59.63,77.47,113.28,128.02,148.96
907,5,0,5,0.0,7.95,97.39,32.18,37.27,10.0,17.95,27.6,83.43
909,5,0,5,0.0,5.18,43.0,30.35,15.04,30.25,32.74,40.6,42.52
31,5,0,5,0.0,2.99,30.75,10.23,11.75,3.14,5.0,9.25,26.45
895,5,0,5,0.0,76.1,99.99,94.77,10.45,98.88,98.88,99.99,99.99
743,5,0,5,0.0,1.0,22.78,6.7,9.15,1.0,3.77,4.97,19.22
