Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
3401,3,0,3,0.0,1.0,20.0,13.67,10.97,10.5,20.0,20.0,20.0
3395,3,0,3,0.0,23.18,112.67,55.25,49.84,26.54,29.89,71.28,104.39
3393,3,0,3,0.0,17.85,71.8,36.2,30.84,18.4,18.95,45.38,66.51
3391,3,0,3,0.0,1.29,9.99,7.09,5.02,5.64,9.99,9.99,9.99
1879,3,0,3,0.0,27.5,120.0,77.79,46.78,56.68,85.86,102.93,116.59
3389,3,0,3,0.0,209.03,342.17,283.07,67.81,253.52,298.0,320.09,337.75
3387,3,0,3,0.0,7.0,22.4,13.12,8.17,8.48,9.95,16.17,21.15
3905,3,0,3,0.0,0.01,51.0,17.01,29.44,0.01,0.01,25.5,45.9
3383,3,0,3,0.0,5.77,61.25,32.06,27.85,17.47,29.17,45.21,58.04
3380,3,0,3,0.0,60.0,181.55,138.91,68.41,117.59,175.18,178.36,180.91
1883,3,0,3,0.0,56.95,139.89,104.88,42.95,87.38,117.8,128.84,137.68
3377,3,0,3,0.0,1.29,9.49,6.76,4.73,5.39,9.49,9.49,9.49
1888,3,0,3,0.0,229.7,285.7,257.47,28.0,243.35,257.0,271.35,282.83
3370,3,0,3,0.0,64.65,87.7,79.09,12.58,74.78,84.92,86.31,87.42
3841,3,0,3,0.0,101.0,185.93,146.04,42.7,126.1,151.2,168.56,182.46
3836,3,0,3,0.0,109.06,142.5,130.19,18.38,124.03,139.0,140.75,142.15
3521,3,0,3,0.0,536.15,604.72,564.34,35.87,544.15,552.15,578.43,599.46
3669,3,0,3,0.0,24.4,51.0,39.93,13.85,34.4,44.4,47.7,50.34
1617,3,0,3,0.0,62.0,100.7,86.23,21.12,79.0,96.0,98.35,100.23
3774,3,0,3,0.0,57.4,130.71,88.04,38.11,66.7,76.0,103.36,125.24
3777,3,0,3,0.0,0.89,4.99,2.56,2.15,1.34,1.79,3.39,4.67
1630,3,0,3,0.0,40.0,75.0,63.33,20.21,57.5,75.0,75.0,75.0
3785,3,0,3,0.0,5.53,32.13,15.91,14.23,7.8,10.08,21.1,29.92
1633,3,0,3,0.0,37.0,106.75,79.8,37.48,66.32,95.64,101.2,105.64
3681,3,0,3,0.0,7.3,14.14,9.81,3.77,7.64,7.99,11.07,13.52
3674,3,0,3,0.0,8.49,47.97,33.82,21.99,26.74,45.0,46.48,47.67
3673,3,0,3,0.0,72.9,179.4,130.05,53.68,105.37,137.84,158.62,175.24
3672,3,0,3,0.0,10.18,37.02,25.22,13.71,19.31,28.45,32.74,36.16
1644,3,0,3,0.0,15.17,15.17,15.17,0.0,15.17,15.17,15.17,15.17
3671,3,0,3,0.0,4.49,8.99,7.49,2.6,6.74,8.99,8.99,8.99
3789,3,0,3,0.0,19.99,89.99,50.22,35.96,30.33,40.67,65.33,85.06
1551,3,0,3,0.0,318.98,385.73,359.57,35.64,346.49,374.0,379.86,384.56
1555,3,0,3,0.0,59.99,185.3,121.64,62.68,89.82,119.64,152.47,178.73
3668,3,0,3,0.0,202.5,362.85,307.78,91.21,280.25,358.0,360.42,362.36
1547,3,0,3,0.0,3.79,35.04,16.24,16.57,6.84,9.88,22.46,32.52
3665,3,0,3,0.0,12.31,12.31,12.31,0.0,12.31,12.31,12.31,12.31
1647,3,0,3,0.0,136.48,209.48,163.98,39.69,141.23,145.98,177.73,203.13
3790,3,0,3,0.0,110.0,110.0,110.0,0.0,110.0,110.0,110.0,110.0
3664,3,0,3,0.0,0.89,3.57,1.92,1.45,1.09,1.29,2.43,3.34
1541,3,0,3,0.0,4.54,44.7,18.07,23.07,4.75,4.96,24.83,40.73
3653,3,0,3,0.0,11.99,37.94,23.64,13.18,16.48,20.98,29.46,36.24
3652,3,0,3,0.0,150.0,258.0,190.0,59.19,156.0,162.0,210.0,248.4
1653,3,0,3,0.0,0.76,7.69,3.2,3.89,0.96,1.16,4.43,7.04
3647,3,0,3,0.0,235.9,262.0,249.3,13.06,242.95,250.0,256.0,260.8
3642,3,0,3,0.0,8.3,56.91,29.38,24.94,15.62,22.93,39.92,53.51
1659,3,0,3,0.0,11.28,25.85,19.42,7.43,16.2,21.13,23.49,25.38
3697,3,0,3,0.0,99.0,160.0,136.33,32.72,124.5,150.0,155.0,159.0
3699,3,0,3,0.0,339.3,468.83,405.73,64.83,374.18,409.05,438.94,462.85
3522,3,0,3,0.0,475.99,600.0,541.66,62.33,512.5,549.0,574.5,594.9
1594,3,0,3,0.0,23.66,184.0,105.89,80.25,66.83,110.0,147.0,176.6
1583,3,0,3,0.0,100.74,205.0,160.57,53.81,138.36,175.98,190.49,202.1
1584,3,0,3,0.0,34.0,116.97,67.64,43.65,42.98,51.95,84.46,110.47
3734,3,0,3,0.0,1.0,40.3,14.1,22.69,1.0,1.0,20.65,36.37
1586,3,0,3,0.0,23.5,81.05,45.59,31.02,27.86,32.21,56.63,76.17
3733,3,0,3,0.0,9.62,21.99,13.87,7.04,9.8,9.99,15.99,20.79
1588,3,0,3,0.0,14.0,28.0,19.33,7.57,15.0,16.0,22.0,26.8
3727,3,0,3,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
3726,3,0,3,0.0,25.9,56.95,38.95,16.11,29.95,34.0,45.48,54.66
3750,3,0,3,0.0,6.75,33.75,20.25,13.5,13.5,20.25,27.0,32.4
3758,3,0,3,0.0,0.12,12.99,6.04,6.5,2.56,5.0,9.0,12.19
1578,3,0,3,0.0,11.64,450.74,227.46,219.65,115.82,220.0,335.37,427.67
1577,3,0,3,0.0,99.83,338.65,231.74,121.36,178.29,256.75,297.7,330.46
3760,3,0,3,0.0,12.12,76.46,46.66,32.43,31.76,51.41,63.93,73.96
3713,3,0,3,0.0,10.0,77.99,33.32,38.7,10.99,11.98,44.98,71.39
1616,3,0,3,0.0,10.0,18.5,14.17,4.25,12.0,14.0,16.25,18.05
3704,3,0,3,0.0,4.49,8.99,7.49,2.6,6.74,8.99,8.99,8.99
1597,3,0,3,0.0,7.42,74.73,36.51,34.57,17.4,27.37,51.05,69.99
3763,3,0,3,0.0,273.51,400.0,349.87,67.2,324.81,376.11,388.06,397.61
1601,3,0,3,0.0,13.57,165.0,102.85,79.28,71.78,129.99,147.5,161.5
1603,3,0,3,0.0,255.62,411.22,318.3,82.09,271.84,288.05,349.64,398.9
3765,3,0,3,0.0,0.76,4.92,2.15,2.4,0.76,0.76,2.84,4.5
1605,3,0,3,0.0,597.32,877.68,757.49,144.39,697.4,797.47,837.58,869.66
1566,3,0,3,0.0,19.95,51.75,30.6,18.32,20.02,20.1,35.92,48.58
1563,3,0,3,0.0,109.7,340.53,196.54,125.58,124.54,139.38,239.96,320.41
1608,3,0,3,0.0,125.41,325.79,215.87,101.6,160.9,196.4,261.1,312.85
1559,3,0,3,0.0,6.52,109.96,47.95,54.7,16.95,27.38,68.67,101.7
1609,3,0,3,0.0,1305.95,1529.65,1433.45,115.09,1385.35,1464.75,1497.2,1523.16
1611,3,0,3,0.0,15.86,116.9,51.33,56.85,18.55,21.24,69.07,107.33
1539,3,0,3,0.0,9.57,20.95,17.15,6.57,15.26,20.94,20.94,20.95
3640,3,0,3,0.0,100.0,177.0,125.67,44.46,100.0,100.0,138.5,169.3
1538,3,0,3,0.0,144.85,288.0,203.15,75.18,160.73,176.61,232.3,276.86
3827,3,0,3,0.0,1.0,100.0,39.69,52.92,9.54,18.08,59.04,91.81
1502,3,0,3,0.0,0.75,6.33,3.26,2.83,1.73,2.71,4.52,5.97
1706,3,0,3,0.0,15.17,38.54,22.97,13.48,15.19,15.21,26.88,36.21
3807,3,0,3,0.0,10.2,18.99,15.99,5.02,14.5,18.79,18.89,18.97
1707,3,0,3,0.0,28.0,164.0,91.67,68.41,55.5,83.01,123.5,155.9
3570,3,0,3,0.0,41.1,61.99,52.03,10.48,47.05,53.0,57.5,61.09
3814,3,0,3,0.0,16.4,70.87,41.02,27.61,26.1,35.8,53.34,67.36
3565,3,0,3,0.0,0.92,7.7,5.44,3.91,4.31,7.7,7.7,7.7
3823,3,0,3,0.0,0.77,9.99,4.87,4.69,2.31,3.85,6.92,9.38
3564,3,0,3,0.0,600.0,778.7,692.9,89.56,650.0,700.0,739.35,770.83
1715,3,0,3,0.0,32.5,79.0,54.41,23.37,42.11,51.73,65.36,76.27
3559,3,0,3,0.0,10.0,79.5,41.83,35.12,22.99,35.98,57.74,75.15
1722,3,0,3,0.0,70.5,152.4,112.07,40.96,91.9,113.31,132.86,148.49
1728,3,0,3,0.0,8.0,53.91,28.3,23.41,15.5,22.99,38.45,50.82
3828,3,0,3,0.0,0.23,3.76,1.59,1.9,0.5,0.77,2.26,3.46
3311,3,0,3,0.0,4.29,83.45,38.13,40.81,15.47,26.65,55.05,77.77
3829,3,0,3,0.0,7.18,84.0,33.15,44.04,7.72,8.26,46.13,76.43
3830,3,0,3,0.0,5.0,49.99,21.34,24.9,7.01,9.02,29.51,45.89
3542,3,0,3,0.0,210.82,320.05,270.78,55.39,246.14,281.47,300.76,316.19
1732,3,0,3,0.0,853.48,1004.92,911.69,81.57,865.08,876.68,940.8,992.1
3832,3,0,3,0.0,0.01,78.5,37.01,39.44,16.27,32.53,55.52,73.9
1497,3,0,3,0.0,9.99,243.25,125.59,116.64,66.76,123.53,183.39,231.28
3838,3,0,3,0.0,0.74,12.99,8.91,7.07,6.86,12.99,12.99,12.99
1493,3,0,3,0.0,4.37,71.86,32.21,35.26,12.38,20.4,46.13,66.71
3525,3,0,3,0.0,0.31,7.7,3.43,3.83,1.3,2.29,5.0,7.16
1492,3,0,3,0.0,12.0,86.15,39.3,40.76,15.88,19.76,52.96,79.51
1739,3,0,3,0.0,500.0,751.3,642.26,128.9,587.74,675.49,713.4,743.72
1743,3,0,3,0.0,4.0,72.95,26.98,39.81,4.0,4.0,38.48,66.05
1744,3,0,3,0.0,22.5,40.0,34.17,10.1,31.25,40.0,40.0,40.0
3575,3,0,3,0.0,1.0,66.96,34.12,32.98,17.7,34.4,50.68,63.7
3806,3,0,3,0.0,3.31,29.99,15.28,13.55,7.93,12.55,21.27,28.25
3804,3,0,3,0.0,13.9,160.0,81.12,73.75,41.68,69.45,114.72,150.94
1699,3,0,3,0.0,1.0,208.01,74.04,116.18,7.06,13.12,110.56,188.52
1666,3,0,3,0.0,234.98,323.98,268.65,48.29,240.99,247.0,285.49,316.28
1667,3,0,3,0.0,957.7,1303.55,1121.45,173.65,1030.4,1103.11,1203.33,1283.51
1536,3,0,3,0.0,425.97,511.0,479.82,46.83,464.24,502.5,506.75,510.15
1668,3,0,3,0.0,35.0,196.0,115.33,80.5,75.0,115.0,155.5,187.9
3792,3,0,3,0.0,325.1,415.36,363.49,46.62,337.55,350.0,382.68,408.82
1522,3,0,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3625,3,0,3,0.0,46.63,127.58,98.95,45.38,84.64,122.64,125.11,127.09
3623,3,0,3,0.0,94.85,197.84,138.99,53.05,109.57,124.29,161.06,190.48
1672,3,0,3,0.0,835.0,835.0,835.0,0.0,835.0,835.0,835.0,835.0
1518,3,0,3,0.0,12.1,29.85,20.3,8.95,15.53,18.96,24.4,28.76
3797,3,0,3,0.0,1.99,49.0,17.66,27.14,1.99,1.99,25.5,44.3
1516,3,0,3,0.0,19.82,183.03,123.03,89.78,93.03,166.24,174.64,181.35
3613,3,0,3,0.0,50.99,169.33,93.83,65.58,56.08,61.18,115.26,158.52
1511,3,0,3,0.0,599.0,599.0,599.0,0.0,599.0,599.0,599.0,599.0
3604,3,0,3,0.0,9.99,27.37,16.44,9.51,10.98,11.97,19.67,25.83
3602,3,0,3,0.0,7.7,42.17,19.96,19.27,8.85,10.0,26.08,38.95
3595,3,0,3,0.0,4.2,23.17,13.93,9.49,9.32,14.43,18.8,22.3
3594,3,0,3,0.0,3.99,39.6,21.62,17.81,12.64,21.28,30.44,37.77
3591,3,0,3,0.0,1.79,17.99,7.19,9.35,1.79,1.79,9.89,16.37
1681,3,0,3,0.0,60.44,252.0,185.47,108.36,152.21,243.98,247.99,251.2
1683,3,0,3,0.0,23.0,102.85,68.52,41.08,51.35,79.7,91.28,100.54
1685,3,0,3,0.0,629.1,713.0,677.37,43.35,659.55,690.0,701.5,710.7
3802,3,0,3,0.0,9.99,18.88,14.41,4.45,12.17,14.35,16.61,18.43
1688,3,0,3,0.0,20.5,104.45,56.2,43.36,32.08,43.65,74.05,98.37
3579,3,0,3,0.0,4.1,40.39,16.34,20.83,4.32,4.54,22.46,36.8
1691,3,0,3,0.0,1.0,89.99,60.33,51.38,45.5,89.99,89.99,89.99
1695,3,0,3,0.0,496.91,802.0,675.29,158.97,611.94,726.96,764.48,794.5
1930,3,0,3,0.0,911.79,1020.8,949.36,61.89,913.64,915.5,968.15,1010.27
2551,3,0,3,0.0,1.0,100.0,38.67,53.58,8.0,15.0,57.5,91.5
3307,3,0,3,0.0,60.9,154.85,118.25,50.29,99.95,139.0,146.93,153.26
2342,3,0,3,0.0,1.51,11.76,4.93,5.92,1.51,1.51,6.64,10.74
2362,3,0,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2358,3,0,3,0.0,0.8,11.91,4.5,6.41,0.8,0.8,6.36,10.8
2756,3,0,3,0.0,1.0,176.86,103.79,91.62,67.25,133.5,155.18,172.52
2355,3,0,3,0.0,74.2,127.85,107.35,28.98,97.1,120.0,123.92,127.06
2762,3,0,3,0.0,25.17,222.3,147.82,107.03,110.57,195.98,209.14,219.67
2763,3,0,3,0.0,3.69,5.13,4.26,0.77,3.82,3.95,4.54,5.01
2765,3,0,3,0.0,10.59,95.08,38.76,48.77,10.6,10.62,52.85,86.63
2766,3,0,3,0.0,149.0,254.78,198.57,53.2,170.47,191.94,223.36,248.5
2394,3,0,3,0.0,168.0,301.35,230.78,67.01,195.5,223.0,262.18,293.52
2768,3,0,3,0.0,1.0,4.97,3.25,2.04,2.38,3.77,4.37,4.85
2770,3,0,3,0.0,135.3,259.0,198.1,61.87,167.65,200.0,229.5,253.1
2774,3,0,3,0.0,1129.0,1277.64,1196.01,75.39,1155.2,1181.39,1229.52,1268.02
2329,3,0,3,0.0,15.0,105.94,45.31,52.5,15.0,15.0,60.47,96.85
2326,3,0,3,0.0,1.0,2.0,1.33,0.58,1.0,1.0,1.5,1.9
2777,3,0,3,0.0,1.0,38.91,21.76,19.21,13.19,25.38,32.14,37.56
2781,3,0,3,0.0,25.0,66.39,52.59,23.9,45.7,66.39,66.39,66.39
2363,3,0,3,0.0,0.0,227.1,139.03,121.82,94.99,189.98,208.54,223.39
2364,3,0,3,0.0,5.99,228.06,86.86,122.71,16.26,26.54,127.3,207.91
2367,3,0,3,0.0,7.55,298.99,111.52,162.68,17.78,28.02,163.5,271.89
2368,3,0,3,0.0,15.13,73.85,35.54,33.2,16.38,17.63,45.74,68.23
2392,3,0,3,0.0,7.0,92.99,35.66,49.65,7.0,7.0,50.0,84.39
2721,3,0,3,0.0,1.5,8.7,6.3,4.16,5.1,8.7,8.7,8.7
2722,3,0,3,0.0,111.0,227.7,162.08,59.69,129.26,147.53,187.62,219.68
2731,3,0,3,0.0,236.56,285.0,261.9,24.3,250.36,264.15,274.58,282.92
2740,3,0,3,0.0,7.57,89.91,45.1,41.65,22.7,37.82,63.86,84.7
2743,3,0,3,0.0,0.92,7.68,3.35,3.76,1.19,1.46,4.57,7.06
2383,3,0,3,0.0,15.0,26.57,20.2,5.87,17.01,19.02,22.8,25.82
2381,3,0,3,0.0,7.95,32.0,17.32,12.88,9.98,12.0,22.0,30.0
2379,3,0,3,0.0,24.99,39.95,31.31,7.74,26.99,29.0,34.48,38.86
2375,3,0,3,0.0,9.5,44.97,22.46,19.57,11.2,12.9,28.94,41.76
2373,3,0,3,0.0,0.0,18.1,9.57,9.1,5.31,10.62,14.36,17.35
2372,3,0,3,0.0,179.86,359.22,299.43,103.55,269.54,359.22,359.22,359.22
2746,3,0,3,0.0,38.88,38.88,38.88,0.0,38.88,38.88,38.88,38.88
2369,3,0,3,0.0,96.68,226.0,158.66,64.83,124.99,153.3,189.65,218.73
2748,3,0,3,0.0,52.0,151.69,98.0,50.29,71.15,90.3,121.0,145.55
2322,3,0,3,0.0,57.38,128.24,99.84,37.46,85.64,113.9,121.07,126.81
2311,3,0,3,0.0,58.0,119.0,85.66,30.89,68.99,79.98,99.49,115.1
2306,3,0,3,0.0,1.0,10.8,7.13,5.35,5.3,9.6,10.2,10.68
2259,3,0,3,0.0,52.25,52.41,52.36,0.09,52.33,52.41,52.41,52.41
2826,3,0,3,0.0,4.39,56.0,30.73,25.82,18.1,31.81,43.9,53.58
2827,3,0,3,0.0,0.76,120.0,40.51,68.84,0.76,0.76,60.38,108.08
2254,3,0,3,0.0,0.01,138.63,49.54,77.31,5.0,9.99,74.31,125.77
2249,3,0,3,0.0,449.3,709.25,538.85,147.64,453.64,457.99,583.62,684.12
2245,3,0,3,0.0,161.7,197.6,184.39,19.74,177.79,193.88,195.74,197.23
2828,3,0,3,0.0,1.0,169.43,99.59,87.82,64.68,128.35,148.89,165.32
2829,3,0,3,0.0,0.49,12.1,4.49,6.59,0.69,0.89,6.5,10.98
2243,3,0,3,0.0,6.08,36.95,16.87,17.41,6.83,7.58,22.26,34.01
2831,3,0,3,0.0,922.02,1199.42,1056.14,138.93,984.5,1046.99,1123.2,1184.18
2240,3,0,3,0.0,2.47,19.18,13.61,9.65,10.82,19.18,19.18,19.18
2233,3,0,3,0.0,363.0,478.0,408.17,61.34,373.25,383.5,430.75,468.55
2839,3,0,3,0.0,0.0,15.33,5.11,8.85,0.0,0.0,7.66,13.8
2841,3,0,3,0.0,15.66,91.88,60.87,40.05,45.37,75.08,83.48,90.2
2230,3,0,3,0.0,13.5,84.86,44.12,36.74,23.75,34.0,59.43,79.77
2224,3,0,3,0.0,15.98,276.5,144.83,130.28,78.99,142.0,209.25,263.05
2825,3,0,3,0.0,4.31,23.93,14.91,9.9,10.4,16.48,20.2,23.18
2260,3,0,3,0.0,0.62,13.33,5.37,6.94,1.38,2.15,7.74,12.21
2305,3,0,3,0.0,1.0,15.0,10.3,8.05,7.95,14.9,14.95,14.99
2819,3,0,3,0.0,14.0,63.65,34.32,26.02,19.66,25.31,44.48,59.82
2304,3,0,3,0.0,1.0,2.0,1.33,0.58,1.0,1.0,1.5,1.9
2785,3,0,3,0.0,547.41,845.7,699.7,149.24,626.7,706.0,775.85,831.73
2298,3,0,3,0.0,34.8,59.9,48.2,12.64,42.35,49.9,54.9,58.9
2788,3,0,3,0.0,150.0,358.4,236.13,108.8,175.0,200.0,279.2,342.56
2293,3,0,3,0.0,175.02,352.03,241.58,96.32,186.36,197.7,274.86,336.6
2292,3,0,3,0.0,34.99,92.29,55.08,32.26,36.47,37.95,65.12,86.86
2289,3,0,3,0.0,489.68,564.3,539.33,43.0,526.84,564.0,564.15,564.27
2286,3,0,3,0.0,1.0,320.0,137.73,164.3,46.6,92.2,206.1,297.22
2801,3,0,3,0.0,281.15,475.0,352.05,106.89,290.58,300.0,387.5,457.5
2282,3,0,3,0.0,720.8,765.0,745.27,22.48,735.4,750.0,757.5,763.5
2803,3,0,3,0.0,1721.84,2000.36,1890.84,148.48,1836.08,1950.32,1975.34,1995.36
2275,3,0,3,0.0,19.99,49.99,39.96,17.29,34.94,49.9,49.94,49.98
2816,3,0,3,0.0,0.76,1.0,0.92,0.14,0.88,1.0,1.0,1.0
2273,3,0,3,0.0,18.9,219.0,121.77,100.17,73.15,127.4,173.2,209.84
2818,3,0,3,0.0,1.99,50.0,27.33,24.12,16.0,30.0,40.0,48.0
2393,3,0,3,0.0,11.0,33.0,24.65,11.92,20.48,29.95,31.48,32.7
2395,3,0,3,0.0,7.5,10.0,9.17,1.44,8.75,10.0,10.0,10.0
1938,3,0,3,0.0,100.0,125.0,109.0,13.89,101.0,102.0,113.5,122.7
2598,3,0,3,0.0,9.9,74.99,33.03,36.4,12.04,14.19,44.59,68.91
2512,3,0,3,0.0,5.16,8.99,7.7,2.2,7.05,8.94,8.96,8.98
2511,3,0,3,0.0,0.89,99.99,63.62,54.56,45.44,89.99,94.99,98.99
2590,3,0,3,0.0,0.0,14.41,6.05,7.48,1.88,3.75,9.08,13.34
2591,3,0,3,0.0,56.5,107.79,84.76,26.04,73.25,90.0,98.9,106.01
2499,3,0,3,0.0,3.85,7.69,5.84,1.92,4.92,5.99,6.84,7.52
2495,3,0,3,0.0,547.32,823.0,678.09,138.38,605.63,663.94,743.47,807.09
2494,3,0,3,0.0,1.67,17.66,10.66,8.18,7.16,12.65,15.16,17.16
2605,3,0,3,0.0,0.76,175.24,103.24,91.15,67.24,133.72,154.48,171.09
2398,3,0,3,0.0,22.9,37.0,32.12,7.99,29.68,36.45,36.72,36.94
2482,3,0,3,0.0,104.81,447.3,284.04,171.8,202.4,300.0,373.65,432.57
2478,3,0,3,0.0,16.4,21.5,19.55,2.75,18.58,20.75,21.12,21.42
2476,3,0,3,0.0,430.93,468.0,451.53,18.88,443.3,455.67,461.84,466.77
2614,3,0,3,0.0,872.0,1081.8,997.3,110.69,955.05,1038.1,1059.95,1077.43
2470,3,0,3,0.0,2.69,47.9,19.54,24.71,5.36,8.02,27.96,43.91
2615,3,0,3,0.0,12.99,95.29,52.73,41.22,31.44,49.9,72.6,90.75
2464,3,0,3,0.0,15.0,162.81,80.6,75.29,39.5,64.0,113.4,152.93
2513,3,0,3,0.0,0.23,1.84,1.2,0.86,0.88,1.54,1.69,1.81
2515,3,0,3,0.0,1.77,2.86,2.17,0.6,1.83,1.89,2.38,2.76
2588,3,0,3,0.0,1.18,59.0,31.93,29.09,18.4,35.61,47.3,56.66
2520,3,0,3,0.0,12.25,38.49,23.66,13.45,16.24,20.24,29.36,36.66
2541,3,0,3,0.0,3.27,4.26,3.71,0.51,3.43,3.59,3.92,4.19
2539,3,0,3,0.0,1.46,50.99,18.23,28.38,1.84,2.23,26.61,46.11
2559,3,0,3,0.0,0.76,107.93,39.12,59.72,4.72,8.68,58.31,98.0
2537,3,0,3,0.0,0.79,16.99,6.36,9.21,1.04,1.29,9.14,15.42
2561,3,0,3,0.0,0.78,19.99,10.25,9.61,5.38,9.99,14.99,18.99
2562,3,0,3,0.0,304.26,450.0,386.12,74.51,354.17,404.09,427.04,445.41
2568,3,0,3,0.0,1.0,39.0,15.33,20.65,3.5,6.0,22.5,35.7
2569,3,0,3,0.0,1.79,30.99,12.42,16.14,3.14,4.49,17.74,28.34
2571,3,0,3,0.0,387.96,512.99,432.84,69.58,392.77,397.58,455.28,501.45
2576,3,0,3,0.0,1.18,33.0,13.48,17.1,3.72,6.25,19.62,30.32
2529,3,0,3,0.0,3.18,78.48,35.78,38.65,14.43,25.68,52.08,73.2
2577,3,0,3,0.0,1.54,5.81,3.61,2.14,2.52,3.49,4.65,5.58
2580,3,0,3,0.0,4.72,24.35,12.21,10.61,6.14,7.57,15.96,22.67
2522,3,0,3,0.0,193.5,206.0,197.71,7.18,193.57,193.64,199.82,204.76
2584,3,0,3,0.0,11.36,84.0,55.32,38.65,40.98,70.59,77.3,82.66
2617,3,0,3,0.0,30.0,200.44,134.04,91.24,100.84,171.67,186.06,197.56
2458,3,0,3,0.0,0.0,39.98,23.68,20.99,15.52,31.05,35.52,39.09
2619,3,0,3,0.0,15.17,98.36,46.09,45.52,19.95,24.73,61.54,91.0
2659,3,0,3,0.0,11.5,11.5,11.5,0.0,11.5,11.5,11.5,11.5
2427,3,0,3,0.0,8.0,40.0,21.0,16.82,11.5,15.0,27.5,37.5
2423,3,0,3,0.0,19.95,29.99,26.63,5.79,24.95,29.95,29.97,29.99
2422,3,0,3,0.0,55.0,77.19,63.01,12.31,55.92,56.85,67.02,75.16
2420,3,0,3,0.0,23.8,69.99,41.6,24.85,27.4,31.0,50.5,66.09
2664,3,0,3,0.0,3.84,8.9,5.53,2.92,3.84,3.84,6.37,8.39
2415,3,0,3,0.0,10.0,18.0,12.67,4.62,10.0,10.0,14.0,17.2
2412,3,0,3,0.0,0.89,170.03,61.64,94.1,7.44,13.99,92.01,154.43
2411,3,0,3,0.0,25.0,134.88,64.96,60.76,30.0,35.0,84.94,124.89
2674,3,0,3,0.0,18.48,211.0,102.2,98.68,47.8,77.13,144.06,197.61
2682,3,0,3,0.0,2.0,136.05,47.13,77.01,2.68,3.35,69.7,122.78
2407,3,0,3,0.0,55.77,79.09,71.29,13.44,67.39,79.0,79.04,79.08
2693,3,0,3,0.0,7.67,29.99,19.5,11.22,14.26,20.85,25.42,29.08
2705,3,0,3,0.0,1546.99,1588.0,1564.42,21.19,1552.62,1558.26,1573.13,1585.03
2706,3,0,3,0.0,3.78,6.01,4.52,1.29,3.78,3.78,4.89,5.79
2719,3,0,3,0.0,15.9,120.94,72.28,52.94,47.95,80.0,100.47,116.85
2660,3,0,3,0.0,89.34,164.81,125.5,37.83,105.84,122.34,143.57,160.56
2436,3,0,3,0.0,12.0,29.95,18.98,9.62,13.5,15.0,22.48,28.46
2626,3,0,3,0.0,0.94,5.09,2.44,2.3,1.12,1.29,3.19,4.71
2649,3,0,3,0.0,30.0,160.7,108.06,68.96,81.74,133.49,147.1,157.98
2454,3,0,3,0.0,52.0,91.0,72.0,19.52,62.5,73.0,82.0,89.2
2452,3,0,3,0.0,14.31,68.44,38.55,27.5,23.61,32.91,50.68,64.89
2627,3,0,3,0.0,1.29,50.0,17.69,27.98,1.54,1.79,25.9,45.18
2449,3,0,3,0.0,300.0,379.18,327.03,45.18,300.95,301.9,340.54,371.45
2447,3,0,3,0.0,22.0,119.0,80.0,51.22,60.5,99.0,109.0,117.0
2636,3,0,3,0.0,945.0,1164.52,1078.17,117.01,1035.0,1125.0,1144.76,1160.57
2445,3,0,3,0.0,10.0,149.9,61.63,76.81,17.49,24.99,87.44,137.41
2443,3,0,3,0.0,70.75,225.0,131.25,82.33,84.38,98.0,161.5,212.3
2637,3,0,3,0.0,3.08,19.18,9.99,8.29,5.39,7.7,13.44,18.03
2441,3,0,3,0.0,5.96,21.96,11.96,8.72,6.96,7.95,14.96,20.56
2638,3,0,3,0.0,0.76,1.16,0.89,0.23,0.76,0.76,0.96,1.12
2639,3,0,3,0.0,10.0,60.35,31.03,26.18,16.37,22.73,41.54,56.59
2439,3,0,3,0.0,14.09,65.75,33.15,28.37,16.84,19.6,42.68,61.14
2640,3,0,3,0.0,0.77,23.05,8.2,12.86,0.77,0.77,11.91,20.82
2646,3,0,3,0.0,1.0,100.0,34.0,57.16,1.0,1.0,50.5,90.1
2845,3,0,3,0.0,1.0,73.72,26.57,40.88,3.0,5.0,39.36,66.85
2223,3,0,3,0.0,15.0,141.1,57.03,72.8,15.0,15.0,78.05,128.49
2849,3,0,3,0.0,110.0,300.0,193.33,97.13,140.0,170.0,235.0,287.0
3129,3,0,3,0.0,5.0,144.37,55.11,77.5,10.48,15.95,80.16,131.53
3119,3,0,3,0.0,1.99,54.24,32.1,27.02,21.04,40.08,47.16,52.82
3122,3,0,3,0.0,4.99,25.89,12.76,11.43,6.2,7.4,16.64,24.04
2023,3,0,3,0.0,15.0,25.0,18.33,5.77,15.0,15.0,20.0,24.0
3124,3,0,3,0.0,1.0,130.87,44.29,74.98,1.0,1.0,65.94,117.88
2019,3,0,3,0.0,14.98,29.96,22.98,7.54,19.49,24.0,26.98,29.36
3128,3,0,3,0.0,1.98,15.38,9.78,6.97,6.98,11.99,13.68,15.04
2017,3,0,3,0.0,10.0,103.54,53.85,47.04,29.0,48.0,75.77,97.99
3133,3,0,3,0.0,36.6,109.0,70.34,36.45,51.01,65.42,87.21,104.64
2857,3,0,3,0.0,1.18,1.18,1.18,0.0,1.18,1.18,1.18,1.18
