Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
1656,3,0,3,0.0,23.66,184.0,105.89,80.25,66.83,110.0,147.0,176.6
2483,3,0,3,0.0,1.0,2.4,1.47,0.81,1.0,1.0,1.7,2.26
2486,3,0,3,0.0,74.2,127.85,107.35,28.98,97.1,120.0,123.92,127.06
161,3,0,3,0.0,4.27,21.71,14.69,9.2,11.18,18.09,19.9,21.35
2147,3,0,3,0.0,209.0,610.23,381.53,206.43,267.18,325.36,467.8,581.74
2063,3,0,3,0.0,9.0,97.97,39.32,50.8,10.0,11.0,54.48,89.27
2138,3,0,3,0.0,8.0,15.0,12.15,3.68,10.72,13.45,14.22,14.84
170,3,0,3,0.0,5.08,16.01,12.13,6.12,10.19,15.3,15.66,15.94
2495,3,0,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1650,3,0,3,0.0,14.0,28.0,19.33,7.57,15.0,16.0,22.0,26.8
2496,3,0,3,0.0,0.0,227.1,139.03,121.82,94.99,189.98,208.54,223.39
2124,3,0,3,0.0,15.0,25.0,18.33,5.77,15.0,15.0,20.0,24.0
2497,3,0,3,0.0,5.99,228.06,86.86,122.71,16.26,26.54,127.3,207.91
2068,3,0,3,0.0,9.42,10.02,9.62,0.35,9.42,9.42,9.72,9.96
2120,3,0,3,0.0,14.98,29.96,22.98,7.54,19.49,24.0,26.98,29.36
2078,3,0,3,0.0,242.32,379.33,316.66,69.25,285.33,328.34,353.84,374.23
2500,3,0,3,0.0,7.55,298.99,111.52,162.68,17.78,28.02,163.5,271.89
2501,3,0,3,0.0,15.13,73.85,35.54,33.2,16.38,17.63,45.74,68.23
2092,3,0,3,0.0,103.24,203.8,165.01,54.08,145.62,188.0,195.9,202.22
2502,3,0,3,0.0,96.68,226.0,158.66,64.83,124.99,153.3,189.65,218.73
2174,3,0,3,0.0,6.0,189.0,67.5,105.22,6.75,7.5,98.25,170.85
1743,3,0,3,0.0,60.44,252.0,185.47,108.36,152.21,243.98,247.99,251.2
172,3,0,3,0.0,122.0,187.64,143.88,37.9,122.0,122.0,154.82,181.08
2293,3,0,3,0.0,30.0,59.97,46.66,15.26,40.0,50.0,54.98,58.97
2285,3,0,3,0.0,19.95,96.51,49.06,41.44,25.34,30.72,63.62,89.93
2204,3,0,3,0.0,1.0,26.99,12.97,13.12,5.96,10.91,18.95,25.38
213,3,0,3,0.0,0.89,1.51,1.1,0.36,0.89,0.89,1.2,1.45
1872,3,0,3,0.0,476.76,678.14,574.74,100.8,523.04,569.31,623.72,667.26
205,3,0,3,0.0,2.99,30.75,14.33,14.56,6.12,9.25,20.0,28.6
1870,3,0,3,0.0,186.72,222.0,205.46,17.74,197.18,207.65,214.82,220.56
2289,3,0,3,0.0,44.0,45.9,45.27,1.1,44.95,45.9,45.9,45.9
1983,3,0,3,0.0,204.5,251.98,223.38,25.19,209.08,213.67,232.82,248.15
1984,3,0,3,0.0,68.95,239.9,157.95,85.69,116.98,165.0,202.45,232.41
2291,3,0,3,0.0,158.0,235.0,206.77,42.41,192.66,227.31,231.16,234.23
216,3,0,3,0.0,0.89,99.99,33.92,57.22,0.89,0.89,50.44,90.08
1854,3,0,3,0.0,692.52,799.0,745.16,53.25,718.24,743.95,771.48,793.5
2292,3,0,3,0.0,201.6,330.0,274.81,66.07,247.21,292.82,311.41,326.28
1852,3,0,3,0.0,541.0,598.0,565.97,29.15,549.96,558.92,578.46,594.09
1809,3,0,3,0.0,22.5,40.0,34.17,10.1,31.25,40.0,40.0,40.0
1988,3,0,3,0.0,34.0,103.5,59.13,38.54,36.95,39.9,71.7,97.14
1840,3,0,3,0.0,2.88,58.66,23.87,30.34,6.48,10.07,34.36,53.8
1832,3,0,3,0.0,12.9,298.0,113.09,160.32,20.64,28.38,163.19,271.04
1829,3,0,3,0.0,382.14,458.87,432.8,43.88,419.76,457.38,458.12,458.72
1828,3,0,3,0.0,112.0,350.0,237.33,119.5,181.0,250.0,300.0,340.0
1825,3,0,3,0.0,44.4,178.0,97.8,70.72,57.7,71.0,124.5,167.3
2201,3,0,3,0.0,37.48,77.65,61.68,21.31,53.69,69.9,73.78,76.88
2540,3,0,3,0.0,55.77,79.09,71.29,13.44,67.39,79.0,79.04,79.08
2200,3,0,3,0.0,30.9,162.04,88.98,66.84,52.45,74.0,118.02,153.24
1824,3,0,3,0.0,809.64,934.0,876.71,62.75,848.07,886.5,910.25,929.25
2199,3,0,3,0.0,50.63,160.8,102.48,55.37,73.32,96.0,128.4,154.32
2195,3,0,3,0.0,7.5,10.0,8.33,1.44,7.5,7.5,8.75,9.75
2316,3,0,3,0.0,64.0,198.0,143.33,70.32,116.0,168.0,183.0,195.0
2206,3,0,3,0.0,15.0,45.9,31.95,15.67,24.98,34.95,40.42,44.8
2274,3,0,3,0.0,14.0,25.0,19.33,5.51,16.5,19.0,22.0,24.4
2273,3,0,3,0.0,98.79,156.0,127.93,28.62,113.9,129.0,142.5,153.3
1978,3,0,3,0.0,15.17,30.49,22.81,7.66,18.96,22.76,26.62,29.72
2230,3,0,3,0.0,51.97,110.0,76.1,30.22,59.15,66.33,88.16,105.63
2232,3,0,3,0.0,42.85,248.08,130.26,105.94,71.35,99.85,173.96,233.26
2233,3,0,3,0.0,16.94,59.95,34.96,22.33,22.47,28.0,43.98,56.76
2235,3,0,3,0.0,12.48,137.21,74.51,62.37,43.16,73.85,105.53,130.87
1949,3,0,3,0.0,27.5,120.0,77.79,46.78,56.68,85.86,102.93,116.59
1936,3,0,3,0.0,30.99,99.99,74.06,37.56,61.1,91.2,95.6,99.11
1930,3,0,3,0.0,575.41,864.55,749.36,153.26,691.76,808.11,836.33,858.91
1952,3,0,3,0.0,56.95,139.89,104.88,42.95,87.38,117.8,128.84,137.68
1925,3,0,3,0.0,13.4,221.96,138.44,110.3,96.68,179.95,200.96,217.76
2238,3,0,3,0.0,168.0,235.0,210.33,36.83,198.0,228.0,231.5,234.3
2241,3,0,3,0.0,107.04,174.98,146.67,35.36,132.52,158.0,166.49,173.28
2242,3,0,3,0.0,36.24,48.85,42.51,6.31,39.34,42.45,45.65,48.21
1918,3,0,3,0.0,750.0,804.9,777.13,27.46,763.25,776.5,790.7,802.06
2221,3,0,3,0.0,99.0,198.0,155.92,51.14,134.88,170.75,184.38,195.28
2220,3,0,3,0.0,32.79,60.0,45.2,13.76,37.8,42.81,51.4,58.28
186,3,0,3,0.0,1.99,50.0,20.33,25.94,5.49,8.99,29.5,45.9
2252,3,0,3,0.0,28.0,71.09,45.7,22.55,33.0,38.0,54.54,67.78
2254,3,0,3,0.0,11.5,28.0,22.5,9.53,19.75,28.0,28.0,28.0
2260,3,0,3,0.0,22.0,48.56,39.19,14.9,34.5,47.0,47.78,48.4
2262,3,0,3,0.0,79.0,158.0,116.67,39.63,96.0,113.0,135.5,153.5
1908,3,0,3,0.0,204.63,311.0,256.12,53.27,228.68,252.74,281.87,305.17
1958,3,0,3,0.0,229.7,285.7,257.47,28.0,243.35,257.0,271.35,282.83
1962,3,0,3,0.0,29.25,168.0,92.08,70.29,54.12,79.0,123.5,159.1
1892,3,0,3,0.0,34.99,102.08,77.69,37.1,65.5,96.0,99.04,101.47
210,3,0,3,0.0,1.56,3.06,2.45,0.79,2.14,2.72,2.89,3.03
2270,3,0,3,0.0,37.0,74.0,50.5,20.43,38.75,40.5,57.25,70.65
2272,3,0,3,0.0,119.5,285.32,208.27,83.53,169.75,220.0,252.66,278.79
1811,3,0,3,0.0,19.09,80.44,49.84,30.68,34.54,49.99,65.22,77.4
2317,3,0,3,0.0,0.89,6.99,4.12,3.07,2.69,4.49,5.74,6.74
2177,3,0,3,0.0,301.54,486.35,400.95,93.2,358.25,414.96,450.66,479.21
2026,3,0,3,0.0,14.0,85.95,40.08,39.85,17.15,20.3,53.12,79.38
2363,3,0,3,0.0,161.7,197.6,184.39,19.74,177.79,193.88,195.74,197.23
2017,3,0,3,0.0,100.0,125.0,109.0,13.89,101.0,102.0,113.5,122.7
1758,3,0,3,0.0,496.91,802.0,675.29,158.97,611.94,726.96,764.48,794.5
2367,3,0,3,0.0,449.3,709.25,538.85,147.64,453.64,457.99,583.62,684.12
2019,3,0,3,0.0,440.58,568.63,497.3,65.26,461.64,482.7,525.66,560.04
2372,3,0,3,0.0,0.01,138.63,49.54,77.31,5.0,9.99,74.31,125.77
1752,3,0,3,0.0,1.0,89.99,60.33,51.38,45.5,89.99,89.99,89.99
1750,3,0,3,0.0,20.5,104.45,56.2,43.36,32.08,43.65,74.05,98.37
1747,3,0,3,0.0,629.1,713.0,677.37,43.35,659.55,690.0,701.5,710.7
2185,3,0,3,0.0,9.51,46.98,23.8,20.26,12.2,14.9,30.94,43.77
1745,3,0,3,0.0,23.0,102.85,68.52,41.08,51.35,79.7,91.28,100.54
2377,3,0,3,0.0,52.25,52.41,52.36,0.09,52.33,52.41,52.41,52.41
2378,3,0,3,0.0,0.62,13.33,5.37,6.94,1.38,2.15,7.74,12.21
1944,3,0,3,0.0,0.89,8.69,5.28,3.99,3.58,6.26,7.48,8.45
1808,3,0,3,0.0,4.0,72.95,26.98,39.81,4.0,4.0,38.48,66.05
2184,3,0,3,0.0,10.39,53.63,24.84,24.94,10.44,10.49,32.06,49.32
2391,3,0,3,0.0,18.9,219.0,121.77,100.17,73.15,127.4,173.2,209.84
2392,3,0,3,0.0,19.99,49.99,39.96,17.29,34.94,49.9,49.94,49.98
2027,3,0,3,0.0,51.45,79.17,68.3,14.8,62.87,74.29,76.73,78.68
2400,3,0,3,0.0,720.8,765.0,745.27,22.48,735.4,750.0,757.5,763.5
2403,3,0,3,0.0,447.8,593.75,518.02,73.13,480.16,512.52,553.14,585.63
2405,3,0,3,0.0,1.0,320.0,137.73,164.3,46.6,92.2,206.1,297.22
1734,3,0,3,0.0,835.0,835.0,835.0,0.0,835.0,835.0,835.0,835.0
187,3,0,3,0.0,1025.0,1195.0,1112.99,85.16,1071.99,1118.98,1156.99,1187.4
2408,3,0,3,0.0,489.68,564.3,539.33,43.0,526.84,564.0,564.15,564.27
173,3,0,3,0.0,355.11,626.1,475.29,138.07,399.89,444.67,535.38,607.96
2414,3,0,3,0.0,249.55,379.28,301.61,68.55,262.77,276.0,327.64,368.95
2415,3,0,3,0.0,34.99,92.29,55.08,32.26,36.47,37.95,65.12,86.86
343,3,0,3,0.0,144.0,250.0,179.33,61.2,144.0,144.0,197.0,239.4
2186,3,0,3,0.0,49.5,100.0,78.43,26.04,67.65,85.8,92.9,98.58
2361,3,0,3,0.0,6.08,36.95,16.87,17.41,6.83,7.58,22.26,34.01
2358,3,0,3,0.0,2.47,19.18,13.61,9.65,10.82,19.18,19.18,19.18
1991,3,0,3,0.0,511.11,608.14,556.87,48.75,531.24,551.36,579.75,602.46
2318,3,0,3,0.0,35.9,88.85,56.88,28.13,40.9,45.9,67.38,84.56
1992,3,0,3,0.0,11.5,218.98,129.87,106.79,85.32,159.14,189.06,213.0
2319,3,0,3,0.0,29.98,125.9,93.93,55.38,77.94,125.9,125.9,125.9
1804,3,0,3,0.0,500.0,751.3,642.26,128.9,587.74,675.49,713.4,743.72
2323,3,0,3,0.0,1401.48,1602.99,1494.82,101.57,1440.74,1480.0,1541.5,1590.69
0,3,0,3,0.0,200.0,1676.6,726.8,824.19,251.9,303.8,990.2,1539.32
180,3,0,3,0.0,8.99,44.99,32.99,20.78,26.99,44.99,44.99,44.99
2328,3,0,3,0.0,40.76,66.62,54.38,12.99,48.26,55.76,61.19,65.53
2190,3,0,3,0.0,64.18,156.6,98.18,50.82,68.97,73.77,115.18,148.32
1796,3,0,3,0.0,853.48,1004.92,911.69,81.57,865.08,876.68,940.8,992.1
1993,3,0,3,0.0,49.0,76.5,62.1,13.8,54.9,60.8,68.65,74.93
1792,3,0,3,0.0,8.0,53.91,28.3,23.41,15.5,22.99,38.45,50.82
2341,3,0,3,0.0,15.0,141.1,57.03,72.8,15.0,15.0,78.05,128.49
1786,3,0,3,0.0,70.5,152.4,112.07,40.96,91.9,113.31,132.86,148.49
1996,3,0,3,0.0,14.4,109.4,57.67,48.06,31.8,49.2,79.3,103.38
1779,3,0,3,0.0,32.5,79.0,54.41,23.37,42.11,51.73,65.36,76.27
2189,3,0,3,0.0,1050.0,1361.47,1206.16,155.74,1128.5,1207.0,1284.24,1346.02
1770,3,0,3,0.0,28.0,164.0,91.67,68.41,55.5,83.01,123.5,155.9
2342,3,0,3,0.0,15.98,276.5,144.83,130.28,78.99,142.0,209.25,263.05
2348,3,0,3,0.0,13.5,84.86,44.12,36.74,23.75,34.0,59.43,79.77
1769,3,0,3,0.0,15.17,38.54,22.97,13.48,15.19,15.21,26.88,36.21
2351,3,0,3,0.0,363.0,478.0,408.17,61.34,373.25,383.5,430.75,468.55
2001,3,0,3,0.0,3.99,110.69,68.54,56.77,47.46,90.94,100.82,108.71
2187,3,0,3,0.0,74.96,210.59,124.16,75.09,80.95,86.94,148.76,198.22
2007,3,0,3,0.0,911.79,1020.8,949.36,61.89,913.64,915.5,968.15,1010.27
1762,3,0,3,0.0,1.0,208.01,74.04,116.18,7.06,13.12,110.56,188.52
2108,3,0,3,0.0,832.07,922.0,880.64,45.4,859.96,887.86,904.93,918.59
2978,3,0,3,0.0,1721.84,2000.36,1890.84,148.48,1836.08,1950.32,1975.34,1995.36
2544,3,0,3,0.0,25.0,134.88,64.96,60.76,30.0,35.0,84.94,124.89
3813,3,0,3,0.0,41.1,61.99,52.03,10.48,47.05,53.0,57.5,61.09
3807,3,0,3,0.0,600.0,778.7,692.9,89.56,650.0,700.0,739.35,770.83
67,3,0,3,0.0,25.5,36.72,30.26,5.8,27.03,28.56,32.64,35.9
3802,3,0,3,0.0,15.94,75.0,50.11,30.61,37.67,59.4,67.2,73.44
3799,3,0,3,0.0,10.0,79.5,41.83,35.12,22.99,35.98,57.74,75.15
3798,3,0,3,0.0,9.99,39.95,24.31,15.02,16.5,23.0,31.48,38.26
3792,3,0,3,0.0,3.86,61.81,30.66,29.22,15.08,26.31,44.06,58.26
3787,3,0,3,0.0,28.52,201.57,98.5,91.15,46.97,65.42,133.5,187.96
71,3,0,3,0.0,2303.05,2530.69,2409.88,114.46,2349.48,2395.91,2463.3,2517.21
3776,3,0,3,0.0,210.82,320.05,270.78,55.39,246.14,281.47,300.76,316.19
3760,3,0,3,0.0,0.31,7.7,3.43,3.83,1.3,2.29,5.0,7.16
3757,3,0,3,0.0,475.99,600.0,541.66,62.33,512.5,549.0,574.5,594.9
3756,3,0,3,0.0,536.15,604.72,564.34,35.87,544.15,552.15,578.43,599.46
3753,3,0,3,0.0,8.06,51.86,35.14,23.67,26.78,45.5,48.68,51.22
75,3,0,3,0.0,10.62,203.3,74.85,111.24,10.62,10.62,106.96,184.03
3749,3,0,3,0.0,3.8,83.63,44.06,39.92,24.27,44.74,64.18,79.74
3746,3,0,3,0.0,182.0,218.0,197.67,18.45,187.5,193.0,205.5,215.5
3743,3,0,3,0.0,232.52,411.16,323.31,89.36,279.38,326.24,368.7,402.67
77,3,0,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3730,3,0,3,0.0,1.78,23.03,14.27,11.11,9.89,18.0,20.52,22.53
3726,3,0,3,0.0,0.76,1.0,0.92,0.14,0.88,1.0,1.0,1.0
3722,3,0,3,0.0,3.5,12.0,9.0,4.77,7.5,11.5,11.75,11.95
3719,3,0,3,0.0,0.76,52.81,30.44,26.78,19.26,37.75,45.28,51.3
3714,3,0,3,0.0,20.49,75.95,46.19,27.95,31.3,42.12,59.04,72.57
3808,3,0,3,0.0,0.92,7.7,5.44,3.91,4.31,7.7,7.7,7.7
3818,3,0,3,0.0,1.0,66.96,34.12,32.98,17.7,34.4,50.68,63.7
3711,3,0,3,0.0,1.77,6.99,3.58,2.96,1.88,1.98,4.49,6.49
3820,3,0,3,0.0,377.85,647.5,538.87,142.25,484.55,591.25,619.38,641.88
3922,3,0,3,0.0,0.89,3.57,1.92,1.45,1.09,1.29,2.43,3.34
3920,3,0,3,0.0,22.25,118.07,59.11,51.59,29.62,37.0,77.54,109.96
3919,3,0,3,0.0,200.0,389.0,263.0,109.12,200.0,200.0,294.5,370.1
3913,3,0,3,0.0,11.99,37.94,23.64,13.18,16.48,20.98,29.46,36.24
3912,3,0,3,0.0,150.0,258.0,190.0,59.19,156.0,162.0,210.0,248.4
3907,3,0,3,0.0,235.9,262.0,249.3,13.06,242.95,250.0,256.0,260.8
55,3,0,3,0.0,1.29,79.45,34.69,40.3,12.31,23.33,51.39,73.84
3902,3,0,3,0.0,8.3,56.91,29.38,24.94,15.62,22.93,39.92,53.51
3900,3,0,3,0.0,100.0,177.0,125.67,44.46,100.0,100.0,138.5,169.3
56,3,0,3,0.0,2567.71,2909.97,2782.19,186.88,2718.3,2868.89,2889.43,2905.86
3883,3,0,3,0.0,46.63,127.58,98.95,45.38,84.64,122.64,125.11,127.09
3881,3,0,3,0.0,94.85,197.84,138.99,53.05,109.57,124.29,161.06,190.48
3872,3,0,3,0.0,50.99,169.33,93.83,65.58,56.08,61.18,115.26,158.52
3863,3,0,3,0.0,9.99,27.37,16.44,9.51,10.98,11.97,19.67,25.83
3861,3,0,3,0.0,7.7,42.17,19.96,19.27,8.85,10.0,26.08,38.95
3854,3,0,3,0.0,4.2,23.17,13.93,9.49,9.32,14.43,18.8,22.3
3853,3,0,3,0.0,3.99,39.6,21.62,17.81,12.64,21.28,30.44,37.77
3850,3,0,3,0.0,1.79,17.99,7.19,9.35,1.79,1.79,9.89,16.37
3845,3,0,3,0.0,272.0,395.0,321.66,64.83,284.98,297.97,346.48,385.3
3837,3,0,3,0.0,382.09,459.75,416.82,39.48,395.35,408.61,434.18,454.64
3830,3,0,3,0.0,153.0,257.8,219.6,57.89,200.5,248.0,252.9,256.82
3829,3,0,3,0.0,150.0,342.0,215.0,110.0,151.5,153.0,247.5,323.1
3823,3,0,3,0.0,4.1,40.39,16.34,20.83,4.32,4.54,22.46,36.8
3712,3,0,3,0.0,15.21,33.37,25.97,9.53,22.27,29.33,31.35,32.97
3706,3,0,3,0.0,1.99,19.99,8.16,10.25,2.24,2.49,11.24,18.24
52,3,0,3,0.0,68.25,300.6,149.62,130.89,74.12,80.0,190.3,278.54
3575,3,0,3,0.0,1.29,8.99,4.09,4.26,1.64,1.98,5.48,8.29
3565,3,0,3,0.0,3.92,14.34,10.01,5.43,7.84,11.76,13.05,14.08
3557,3,0,3,0.0,18.16,33.5,23.88,8.38,19.08,19.99,26.74,32.15
3552,3,0,3,0.0,1.29,4.86,2.64,1.94,1.54,1.78,3.32,4.55
90,3,0,3,0.0,0.77,0.77,0.77,0.0,0.77,0.77,0.77,0.77
3548,3,0,3,0.0,76.1,99.99,92.03,13.79,88.04,99.99,99.99,99.99
3543,3,0,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
91,3,0,3,0.0,0.77,10.61,4.05,5.68,0.77,0.77,5.69,9.63
3534,3,0,3,0.0,5.0,88.97,60.31,47.91,45.98,86.97,87.97,88.77
3529,3,0,3,0.0,4.29,83.45,38.13,40.81,15.47,26.65,55.05,77.77
3525,3,0,3,0.0,60.9,154.85,118.25,50.29,99.95,139.0,146.93,153.26
3520,3,0,3,0.0,57.01,74.92,62.98,10.34,57.01,57.01,65.96,73.13
3517,3,0,3,0.0,0.05,24.9,11.65,12.51,5.02,9.99,17.44,23.41
3515,3,0,3,0.0,7.86,9.99,8.95,1.07,8.43,9.0,9.5,9.89
95,3,0,3,0.0,266.0,436.0,322.91,97.94,266.36,266.72,351.36,419.07
3509,3,0,3,0.0,30.0,379.97,189.98,176.9,94.99,159.98,269.98,357.97
3506,3,0,3,0.0,1.0,8.94,3.65,4.58,1.0,1.0,4.97,8.15
3505,3,0,3,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
3504,3,0,3,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
3499,3,0,3,0.0,0.0,100.0,35.09,56.28,2.63,5.26,52.63,90.53
3493,3,0,3,0.0,13.24,99.95,42.73,49.56,14.12,14.99,57.47,91.45
3484,3,0,3,0.0,1.98,67.3,25.47,36.31,4.56,7.14,37.22,61.28
3473,3,0,3,0.0,9.95,12.95,10.95,1.73,9.95,9.95,11.45,12.65
102,3,0,3,0.0,89.99,89.99,89.99,0.0,89.99,89.99,89.99,89.99
3568,3,0,3,0.0,0.75,15.04,6.52,7.53,2.26,3.76,9.4,13.91
3578,3,0,3,0.0,0.89,26.99,9.59,15.07,0.89,0.89,13.94,24.38
3699,3,0,3,0.0,150.0,150.0,150.0,0.0,150.0,150.0,150.0,150.0
3590,3,0,3,0.0,28.74,137.62,85.71,54.62,59.76,90.78,114.2,132.94
3691,3,0,3,0.0,4.99,101.81,59.27,49.46,37.99,71.0,86.4,98.73
3686,3,0,3,0.0,1.42,7.68,3.52,3.6,1.44,1.46,4.57,7.06
3671,3,0,3,0.0,1090.16,1211.21,1142.12,62.32,1107.58,1125.0,1168.1,1202.59
3661,3,0,3,0.0,156.42,237.0,203.67,42.06,187.01,217.6,227.3,235.06
3659,3,0,3,0.0,7.99,36.54,23.17,14.36,16.49,24.99,30.76,35.38
81,0,3,3,10.84,1.0,4.97,3.61,2.26,2.94,4.87,4.92,4.96
3650,3,0,3,0.0,3.92,39.99,20.78,18.15,11.17,18.42,29.2,37.83
3644,3,0,3,0.0,0.89,20.36,7.51,11.13,1.09,1.29,10.82,18.45
3637,3,0,3,0.0,325.81,449.25,394.35,62.84,366.9,408.0,428.62,445.12
3635,3,0,3,0.0,1.0,20.0,13.67,10.97,10.5,20.0,20.0,20.0
3629,3,0,3,0.0,23.18,112.67,55.25,49.84,26.54,29.89,71.28,104.39
3627,3,0,3,0.0,17.85,71.8,36.2,30.84,18.4,18.95,45.38,66.51
3625,3,0,3,0.0,1.29,9.99,7.09,5.02,5.64,9.99,9.99,9.99
3623,3,0,3,0.0,209.03,342.17,283.07,67.81,253.52,298.0,320.09,337.75
3621,3,0,3,0.0,7.0,22.4,13.12,8.17,8.48,9.95,16.17,21.15
3617,3,0,3,0.0,5.77,61.25,32.06,27.85,17.47,29.17,45.21,58.04
3614,3,0,3,0.0,60.0,181.55,138.91,68.41,117.59,175.18,178.36,180.91
3609,3,0,3,0.0,1.29,9.49,6.76,4.73,5.39,9.49,9.49,9.49
3603,3,0,3,0.0,64.65,87.7,79.09,12.58,74.78,84.92,86.31,87.42
3598,3,0,3,0.0,38.85,169.31,105.1,65.25,72.99,107.13,138.22,163.09
3596,3,0,3,0.0,1.0,116.0,50.8,59.03,18.2,35.41,75.7,107.94
85,0,3,3,28.3,1.75,19.02,9.43,8.79,4.64,7.53,13.28,17.87
3591,3,0,3,0.0,1.79,8.99,6.42,4.02,5.14,8.49,8.74,8.94
3925,3,0,3,0.0,12.31,12.31,12.31,0.0,12.31,12.31,12.31,12.31
3931,3,0,3,0.0,0.77,39.99,16.15,20.93,4.24,7.7,23.85,36.76
3463,3,0,3,0.0,38.41,77.05,55.15,19.83,44.2,49.99,63.52,74.34
4254,3,0,3,0.0,4.99,28.36,14.45,12.31,7.49,9.99,19.18,26.52
4241,3,0,3,0.0,1.0,22.14,9.05,11.44,2.5,4.0,13.07,20.33
4235,3,0,3,0.0,0.89,1.0,0.96,0.06,0.94,1.0,1.0,1.0
4224,3,0,3,0.0,1.46,26.37,11.84,12.96,4.58,7.7,17.04,24.5
4222,3,0,3,0.0,0.01,51.0,17.01,29.44,0.01,0.01,25.5,45.9
10,3,0,3,0.0,0.76,517.67,260.81,258.47,132.38,264.0,390.84,492.3
4219,3,0,3,0.0,15.69,45.49,32.21,15.16,25.58,35.46,40.48,44.49
4211,3,0,3,0.0,18.49,22.15,19.71,2.11,18.49,18.49,20.32,21.78
4198,3,0,3,0.0,2.9,42.31,16.53,22.34,3.64,4.39,23.35,38.52
12,0,3,3,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4171,3,0,3,0.0,540.0,598.24,561.31,32.11,542.85,545.7,571.97,592.99
4169,3,0,3,0.0,33.55,72.0,47.52,21.27,35.28,37.0,54.5,68.5
4164,3,0,3,0.0,1.0,137.82,46.61,78.99,1.0,1.0,69.41,124.14
4163,3,0,3,0.0,2.5,69.32,30.61,34.65,11.25,20.0,44.66,64.39
4162,3,0,3,0.0,666.0,850.0,745.93,94.34,693.9,721.8,785.9,837.18
4161,3,0,3,0.0,29.0,87.43,50.91,31.84,32.64,36.29,61.86,82.32
18,3,0,3,0.0,89.99,89.99,89.99,0.0,89.99,89.99,89.99,89.99
4152,3,0,3,0.0,74.25,196.0,140.42,61.56,112.62,151.0,173.5,191.5
4149,3,0,3,0.0,174.99,270.0,216.95,48.47,190.42,205.86,237.93,263.59
4145,3,0,3,0.0,1.48,43.99,18.99,22.22,6.49,11.5,27.74,40.74
4141,3,0,3,0.0,4.0,48.82,26.01,22.42,14.6,25.2,37.01,46.46
21,0,3,3,98.55,3.79,83.38,32.85,43.92,7.59,11.38,47.38,76.18
4139,3,0,3,0.0,101.0,185.93,146.04,42.7,126.1,151.2,168.56,182.46
4135,3,0,3,0.0,0.74,12.99,8.91,7.07,6.86,12.99,12.99,12.99
4250,3,0,3,0.0,99.9,125.15,109.98,13.37,102.4,104.9,115.02,123.12
4260,3,0,3,0.0,4.79,21.82,11.86,8.88,6.88,8.97,15.4,20.54
4127,3,0,3,0.0,0.01,78.5,37.01,39.44,16.27,32.53,55.52,73.9
4264,3,0,3,0.0,2.69,8.99,4.79,3.64,2.69,2.69,5.84,8.36
4378,3,0,3,0.0,3.0,65.27,37.5,31.67,23.61,44.22,54.74,63.16
4377,3,0,3,0.0,176.9,409.0,269.73,122.82,200.1,223.3,316.15,390.43
4375,3,0,3,0.0,1.0,93.65,31.88,53.49,1.0,1.0,47.32,84.38
4373,3,0,3,0.0,10.36,67.6,40.14,28.69,26.41,42.46,55.03,65.09
4370,3,0,3,0.0,1.0,5.0,2.33,2.31,1.0,1.0,3.0,4.6
4367,3,0,3,0.0,30.11,50.95,43.62,11.71,39.95,49.79,50.37,50.83
4358,3,0,3,0.0,9.98,79.99,51.65,36.86,37.48,64.99,72.49,78.49
4357,3,0,3,0.0,1.05,39.5,17.35,19.88,6.28,11.5,25.5,36.7
4354,3,0,3,0.0,4.49,8.99,6.49,2.29,5.24,5.99,7.49,8.69
4344,3,0,3,0.0,100.37,209.4,153.13,54.6,125.0,149.62,179.51,203.42
4343,3,0,3,0.0,9.99,17.7,14.52,4.03,12.92,15.86,16.78,17.52
4341,3,0,3,0.0,4.0,28.95,12.64,14.14,4.48,4.96,16.95,26.55
4338,3,0,3,0.0,65.0,75.56,71.85,5.94,70.0,75.0,75.28,75.5
4337,3,0,3,0.0,23.99,75.86,50.23,25.94,37.42,50.85,63.36,73.36
4332,3,0,3,0.0,1.18,114.79,63.89,57.72,38.44,75.7,95.24,110.88
3,0,3,3,299.97,99.99,99.99,99.99,0.0,99.99,99.99,99.99,99.99
4329,3,0,3,0.0,7.49,36.52,18.77,15.56,9.89,12.29,24.4,34.1
4326,3,0,3,0.0,8.04,19.83,13.38,5.97,10.15,12.26,16.04,19.07
4320,3,0,3,0.0,132.27,220.5,172.26,44.69,148.14,164.01,192.26,214.85
4317,3,0,3,0.0,11.5,29.99,20.19,9.3,15.28,19.07,24.53,28.9
4283,3,0,3,0.0,19.36,84.46,57.11,33.77,43.43,67.5,75.98,82.76
4281,3,0,3,0.0,2.31,47.85,17.87,25.97,2.88,3.46,25.66,43.41
4272,3,0,3,0.0,45.0,145.81,111.6,57.69,94.5,144.0,144.9,145.63
