Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
1795,3,0,3,0.0,835.0,835.0,835.0,0.0,835.0,835.0,835.0,835.0
1791,3,0,3,0.0,35.0,196.0,115.33,80.5,75.0,115.0,155.5,187.9
1790,3,0,3,0.0,957.7,1303.55,1121.45,173.65,1030.4,1103.11,1203.33,1283.51
1789,3,0,3,0.0,234.98,323.98,268.65,48.29,240.99,247.0,285.49,316.28
720,3,0,3,0.0,13.26,59.9,29.35,26.47,14.08,14.9,37.4,55.4
4176,3,0,3,0.0,4.49,8.99,7.49,2.6,6.74,8.99,8.99,8.99
1937,3,0,3,0.0,476.76,678.14,574.74,100.8,523.04,569.31,623.72,667.26
2143,3,0,3,0.0,498.0,513.28,503.43,8.55,498.5,499.0,506.14,511.85
2092,3,0,3,0.0,100.0,125.0,109.0,13.89,101.0,102.0,113.5,122.7
4059,3,0,3,0.0,2.0,37.52,25.57,20.42,19.6,37.2,37.36,37.49
2082,3,0,3,0.0,911.79,1020.8,949.36,61.89,913.64,915.5,968.15,1010.27
4065,3,0,3,0.0,382.09,459.75,416.82,39.48,395.35,408.61,434.18,454.64
2074,3,0,3,0.0,3.99,110.69,68.54,56.77,47.46,90.94,100.82,108.71
4074,3,0,3,0.0,272.0,395.0,321.66,64.83,284.98,297.97,346.48,385.3
2070,3,0,3,0.0,14.4,109.4,57.67,48.06,31.8,49.2,79.3,103.38
648,3,0,3,0.0,172.16,372.82,281.29,101.48,235.52,298.88,335.85,365.43
2067,3,0,3,0.0,49.0,76.5,62.1,13.8,54.9,60.8,68.65,74.93
2066,3,0,3,0.0,11.5,218.98,129.87,106.79,85.32,159.14,189.06,213.0
2065,3,0,3,0.0,511.11,608.14,556.87,48.75,531.24,551.36,579.75,602.46
180,3,0,3,0.0,8.99,44.99,32.99,20.78,26.99,44.99,44.99,44.99
2062,3,0,3,0.0,34.0,103.5,59.13,38.54,36.95,39.9,71.7,97.14
4078,3,0,3,0.0,59.29,146.21,111.83,46.22,94.64,130.0,138.11,144.59
650,3,0,3,0.0,1.0,52.22,22.32,26.67,7.37,13.74,32.98,48.37
2058,3,0,3,0.0,68.95,239.9,157.95,85.69,116.98,165.0,202.45,232.41
2057,3,0,3,0.0,204.5,251.98,223.38,25.19,209.08,213.67,232.82,248.15
651,3,0,3,0.0,18.98,150.49,105.72,75.13,83.34,147.69,149.09,150.21
2052,3,0,3,0.0,15.17,30.49,22.81,7.66,18.96,22.76,26.62,29.72
4084,3,0,3,0.0,1.79,17.99,7.19,9.35,1.79,1.79,9.89,16.37
2091,3,0,3,0.0,50.0,100.0,83.33,28.87,75.0,100.0,100.0,100.0
4057,3,0,3,0.0,153.0,257.8,219.6,57.89,200.5,248.0,252.9,256.82
656,3,0,3,0.0,8.92,9.83,9.24,0.51,8.94,8.96,9.4,9.74
2096,3,0,3,0.0,440.58,568.63,497.3,65.26,461.64,482.7,525.66,560.04
2138,3,0,3,0.0,9.0,97.97,39.32,50.8,10.0,11.0,54.48,89.27
2135,3,0,3,0.0,8.1,60.0,26.17,29.32,9.25,10.4,35.2,55.04
631,3,0,3,0.0,7.44,114.01,54.24,54.45,24.36,41.28,77.65,106.74
4025,3,0,3,0.0,9.99,39.95,24.31,15.02,16.5,23.0,31.48,38.26
4026,3,0,3,0.0,10.0,79.5,41.83,35.12,22.99,35.98,57.74,75.15
4029,3,0,3,0.0,15.94,75.0,50.11,30.61,37.67,59.4,67.2,73.44
4033,3,0,3,0.0,600.0,778.7,692.9,89.56,650.0,700.0,739.35,770.83
4034,3,0,3,0.0,0.92,7.7,5.44,3.91,4.31,7.7,7.7,7.7
4039,3,0,3,0.0,41.1,61.99,52.03,10.48,47.05,53.0,57.5,61.09
4044,3,0,3,0.0,1.0,66.96,34.12,32.98,17.7,34.4,50.68,63.7
189,3,0,3,0.0,15.0,15.0,15.0,0.0,15.0,15.0,15.0,15.0
637,3,0,3,0.0,222.0,330.0,274.88,54.03,247.32,272.65,301.32,324.26
2107,3,0,3,0.0,151.15,261.95,207.02,55.41,179.55,207.95,234.95,256.55
4049,3,0,3,0.0,4.1,40.39,16.34,20.83,4.32,4.54,22.46,36.8
3814,3,0,3,0.0,38.85,169.31,105.1,65.25,72.99,107.13,138.22,163.09
2103,3,0,3,0.0,14.0,85.95,40.08,39.85,17.15,20.3,53.12,79.38
187,3,0,3,0.0,1025.0,1195.0,1112.99,85.16,1071.99,1118.98,1156.99,1187.4
4054,3,0,3,0.0,150.0,342.0,215.0,110.0,151.5,153.0,247.5,323.1
186,3,0,3,0.0,1.99,50.0,20.33,25.94,5.49,8.99,29.5,45.9
4088,3,0,3,0.0,3.99,39.6,21.62,17.81,12.64,21.28,30.44,37.77
4092,3,0,3,0.0,4.2,23.17,13.93,9.49,9.32,14.43,18.8,22.3
4172,3,0,3,0.0,24.4,51.0,39.93,13.85,34.4,44.4,47.7,50.34
1991,3,0,3,0.0,750.0,804.9,777.13,27.46,763.25,776.5,790.7,802.06
670,3,0,3,0.0,0.79,3.99,2.73,1.7,2.1,3.41,3.7,3.93
1981,3,0,3,0.0,204.63,311.0,256.12,53.27,228.68,252.74,281.87,305.17
4141,3,0,3,0.0,100.0,177.0,125.67,44.46,100.0,100.0,138.5,169.3
4143,3,0,3,0.0,8.3,56.91,29.38,24.94,15.62,22.93,39.92,53.51
4148,3,0,3,0.0,235.9,262.0,249.3,13.06,242.95,250.0,256.0,260.8
1965,3,0,3,0.0,496.05,599.99,545.01,52.23,517.52,538.99,569.49,593.89
675,3,0,3,0.0,2.72,5.51,3.74,1.54,2.86,3.0,4.26,5.26
1963,3,0,3,0.0,34.99,102.08,77.69,37.1,65.5,96.0,99.04,101.47
1960,3,0,3,0.0,10.0,49.95,25.97,21.15,13.98,17.96,33.96,46.75
4153,3,0,3,0.0,150.0,258.0,190.0,59.19,156.0,162.0,210.0,248.4
4154,3,0,3,0.0,11.99,37.94,23.64,13.18,16.48,20.98,29.46,36.24
679,3,0,3,0.0,2.07,5.92,3.64,2.02,2.5,2.92,4.42,5.62
4160,3,0,3,0.0,200.0,389.0,263.0,109.12,200.0,200.0,294.5,370.1
4161,3,0,3,0.0,22.25,118.07,59.11,51.59,29.62,37.0,77.54,109.96
4163,3,0,3,0.0,0.89,3.57,1.92,1.45,1.09,1.29,2.43,3.34
4164,3,0,3,0.0,12.31,12.31,12.31,0.0,12.31,12.31,12.31,12.31
161,3,0,3,0.0,4.27,21.71,14.69,9.2,11.18,18.09,19.9,21.35
4170,3,0,3,0.0,0.77,39.99,16.15,20.93,4.24,7.7,23.85,36.76
4171,3,0,3,0.0,202.5,362.85,307.78,91.21,280.25,358.0,360.42,362.36
169,3,0,3,0.0,1.0,27.0,9.99,14.74,1.49,1.98,14.49,24.5
4127,3,0,3,0.0,0.77,7.68,3.33,3.79,1.16,1.54,4.61,7.07
4094,3,0,3,0.0,456.0,561.1,521.33,57.02,501.45,546.9,554.0,559.68
4123,3,0,3,0.0,46.63,127.58,98.95,45.38,84.64,122.64,125.11,127.09
2036,3,0,3,0.0,29.25,168.0,92.08,70.29,54.12,79.0,123.5,159.1
2032,3,0,3,0.0,229.7,285.7,257.47,28.0,243.35,257.0,271.35,282.83
4101,3,0,3,0.0,7.7,42.17,19.96,19.27,8.85,10.0,26.08,38.95
662,3,0,3,0.0,1.0,28.76,12.42,14.52,4.24,7.49,18.12,26.63
2026,3,0,3,0.0,56.95,139.89,104.88,42.95,87.38,117.8,128.84,137.68
4103,3,0,3,0.0,9.99,27.37,16.44,9.51,10.98,11.97,19.67,25.83
2023,3,0,3,0.0,27.5,120.0,77.79,46.78,56.68,85.86,102.93,116.59
2018,3,0,3,0.0,0.89,8.69,5.28,3.99,3.58,6.26,7.48,8.45
4112,3,0,3,0.0,50.99,169.33,93.83,65.58,56.08,61.18,115.26,158.52
2010,3,0,3,0.0,30.99,99.99,74.06,37.56,61.1,91.2,95.6,99.11
173,3,0,3,0.0,355.11,626.1,475.29,138.07,399.89,444.67,535.38,607.96
667,3,0,3,0.0,30.0,412.2,212.14,191.73,112.12,194.23,303.21,390.4
172,3,0,3,0.0,122.0,187.64,143.88,37.9,122.0,122.0,154.82,181.08
2003,3,0,3,0.0,575.41,864.55,749.36,153.26,691.76,808.11,836.33,858.91
170,3,0,3,0.0,5.08,16.01,12.13,6.12,10.19,15.3,15.66,15.94
4121,3,0,3,0.0,94.85,197.84,138.99,53.05,109.57,124.29,161.06,190.48
668,3,0,3,0.0,80.0,171.2,113.38,50.28,84.46,88.93,130.06,162.97
1998,3,0,3,0.0,13.4,221.96,138.44,110.3,96.68,179.95,200.96,217.76
669,3,0,3,0.0,0.0,53.15,17.97,30.47,0.38,0.76,26.96,47.91
546,3,0,3,0.0,3.0,24.99,17.16,12.29,13.25,23.5,24.24,24.84
2908,3,0,3,0.0,0.78,19.99,10.25,9.61,5.38,9.99,14.99,18.99
3812,3,0,3,0.0,1.0,116.0,50.8,59.03,18.2,35.41,75.7,107.94
2994,3,0,3,0.0,1.0,100.0,34.0,57.16,1.0,1.0,50.5,90.1
2988,3,0,3,0.0,0.77,23.05,8.2,12.86,0.77,0.77,11.91,20.82
2987,3,0,3,0.0,10.0,60.35,31.03,26.18,16.37,22.73,41.54,56.59
2986,3,0,3,0.0,0.76,1.16,0.89,0.23,0.76,0.76,0.96,1.12
2985,3,0,3,0.0,3.08,19.18,9.99,8.29,5.39,7.7,13.44,18.03
2984,3,0,3,0.0,945.0,1164.52,1078.17,117.01,1035.0,1125.0,1144.76,1160.57
428,3,0,3,0.0,18.27,29.99,23.71,5.9,20.58,22.88,26.44,29.28
2975,3,0,3,0.0,1.29,50.0,17.69,27.98,1.54,1.79,25.9,45.18
2974,3,0,3,0.0,0.94,5.09,2.44,2.3,1.12,1.29,3.19,4.71
3470,3,0,3,0.0,0.92,38.52,15.54,20.15,4.04,7.17,22.85,35.38
2967,3,0,3,0.0,15.17,98.36,46.09,45.52,19.95,24.73,61.54,91.0
2965,3,0,3,0.0,30.0,200.44,134.04,91.24,100.84,171.67,186.06,197.56
429,3,0,3,0.0,218.83,547.75,436.11,188.19,380.29,541.75,544.75,547.15
2963,3,0,3,0.0,12.99,95.29,52.73,41.22,31.44,49.9,72.6,90.75
2962,3,0,3,0.0,872.0,1081.8,997.3,110.69,955.05,1038.1,1059.95,1077.43
314,3,0,3,0.0,12.5,42.69,31.73,16.71,26.25,40.0,41.34,42.42
3475,3,0,3,0.0,30.22,153.25,78.82,65.46,41.6,52.98,103.12,143.22
2957,3,0,3,0.0,1.0,100.0,66.87,57.05,50.3,99.61,99.8,99.96
2952,3,0,3,0.0,0.76,175.24,103.24,91.15,67.24,133.72,154.48,171.09
3483,3,0,3,0.0,3.49,34.0,15.49,16.26,6.24,8.99,21.5,31.5
3457,3,0,3,0.0,8.0,23.0,13.0,8.66,8.0,8.0,15.5,21.5
3453,3,0,3,0.0,467.57,500.0,489.19,18.72,483.78,500.0,500.0,500.0
2854,3,0,3,0.0,5.16,8.99,7.7,2.2,7.05,8.94,8.96,8.98
2997,3,0,3,0.0,30.0,160.7,108.06,68.96,81.74,133.49,147.1,157.98
327,3,0,3,0.0,6.94,78.23,50.49,38.18,36.62,66.3,72.26,77.04
3041,3,0,3,0.0,7.67,29.99,19.5,11.22,14.26,20.85,25.42,29.08
3415,3,0,3,0.0,9.99,9.99,9.99,0.0,9.99,9.99,9.99,9.99
3422,3,0,3,0.0,10.59,75.59,32.26,37.53,10.59,10.59,43.09,69.09
419,3,0,3,0.0,1.5,8.99,6.49,4.32,5.24,8.99,8.99,8.99
3030,3,0,3,0.0,2.0,136.05,47.13,77.01,2.68,3.35,69.7,122.78
323,3,0,3,0.0,650.0,650.0,650.0,0.0,650.0,650.0,650.0,650.0
3427,3,0,3,0.0,0.89,69.38,23.76,39.51,0.94,1.0,35.19,62.54
3428,3,0,3,0.0,4.57,21.2,12.13,8.42,7.6,10.62,15.91,20.14
3022,3,0,3,0.0,18.48,211.0,102.2,98.68,47.8,77.13,144.06,197.61
3434,3,0,3,0.0,1.79,3.07,2.22,0.74,1.79,1.79,2.43,2.94
3012,3,0,3,0.0,3.84,8.9,5.53,2.92,3.84,3.84,6.37,8.39
3440,3,0,3,0.0,13.5,27.0,20.25,6.75,16.88,20.25,23.62,26.32
3008,3,0,3,0.0,89.34,164.81,125.5,37.83,105.84,122.34,143.57,160.56
3007,3,0,3,0.0,11.5,11.5,11.5,0.0,11.5,11.5,11.5,11.5
3444,3,0,3,0.0,58.13,221.65,137.57,81.86,95.53,132.93,177.29,212.78
3445,3,0,3,0.0,1.5,1.99,1.76,0.25,1.64,1.79,1.89,1.97
3449,3,0,3,0.0,63.14,183.99,132.92,62.56,107.39,151.64,167.82,180.76
320,3,0,3,0.0,1.0,99.99,34.0,57.15,1.0,1.0,50.5,90.09
312,3,0,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2945,3,0,3,0.0,9.9,74.99,33.03,36.4,12.04,14.19,44.59,68.91
310,3,0,3,0.0,1.0,10.0,7.0,5.2,5.5,10.0,10.0,10.0
3492,3,0,3,0.0,0.77,19.0,6.87,10.5,0.81,0.85,9.93,17.18
436,3,0,3,0.0,7.06,288.15,143.26,140.75,70.82,134.57,211.36,272.79
440,3,0,3,0.0,6.99,69.32,28.77,35.15,8.5,10.0,39.66,63.39
3518,3,0,3,0.0,1.98,15.38,9.78,6.97,6.98,11.99,13.68,15.04
2894,3,0,3,0.0,1.0,100.0,38.67,53.58,8.0,15.0,57.5,91.5
3519,3,0,3,0.0,5.0,144.37,55.11,77.5,10.48,15.95,80.16,131.53
3523,3,0,3,0.0,36.6,109.0,70.34,36.45,51.01,65.42,87.21,104.64
442,3,0,3,0.0,1.58,6.45,3.34,2.7,1.78,1.98,4.22,6.0
2883,3,0,3,0.0,3.27,4.26,3.71,0.51,3.43,3.59,3.92,4.19
2881,3,0,3,0.0,1.46,50.99,18.23,28.38,1.84,2.23,26.61,46.11
3529,3,0,3,0.0,869.2,989.5,933.49,60.58,905.48,941.76,965.63,984.73
2879,3,0,3,0.0,0.79,16.99,6.36,9.21,1.04,1.29,9.14,15.42
3532,3,0,3,0.0,2.99,7.19,4.97,2.11,3.86,4.74,5.96,6.94
3535,3,0,3,0.0,55.0,129.0,85.93,38.46,64.4,73.8,101.4,123.48
2871,3,0,3,0.0,3.18,78.48,35.78,38.65,14.43,25.68,52.08,73.2
2864,3,0,3,0.0,193.5,206.0,197.71,7.18,193.57,193.64,199.82,204.76
2862,3,0,3,0.0,12.25,38.49,23.66,13.45,16.24,20.24,29.36,36.66
305,3,0,3,0.0,5.95,129.0,61.65,62.35,27.97,49.99,89.5,121.1
450,3,0,3,0.0,12.99,99.0,42.65,48.82,14.48,15.96,57.48,90.7
2857,3,0,3,0.0,1.77,2.86,2.17,0.6,1.83,1.89,2.38,2.76
2898,3,0,3,0.0,43.15,202.02,131.38,80.88,96.06,148.98,175.5,196.72
307,3,0,3,0.0,667.8,764.47,710.54,49.3,683.58,699.36,731.92,757.96
3514,3,0,3,0.0,1.0,130.87,44.29,74.98,1.0,1.0,65.94,117.88
2924,3,0,3,0.0,1.54,5.81,3.61,2.14,2.52,3.49,4.65,5.58
2938,3,0,3,0.0,56.5,107.79,84.76,26.04,73.25,90.0,98.9,106.01
2937,3,0,3,0.0,0.0,14.41,6.05,7.48,1.88,3.75,9.08,13.34
2935,3,0,3,0.0,1.18,59.0,31.93,29.09,18.4,35.61,47.3,56.66
433,3,0,3,0.0,5.42,33.41,15.53,15.53,6.58,7.75,20.58,30.84
2931,3,0,3,0.0,11.36,84.0,55.32,38.65,40.98,70.59,77.3,82.66
3497,3,0,3,0.0,0.89,1.79,1.49,0.52,1.34,1.79,1.79,1.79
2927,3,0,3,0.0,4.72,24.35,12.21,10.61,6.14,7.57,15.96,22.67
3499,3,0,3,0.0,3.15,17.24,11.83,7.6,9.13,15.11,16.17,17.03
2923,3,0,3,0.0,1.18,33.0,13.48,17.1,3.72,6.25,19.62,30.32
2904,3,0,3,0.0,0.0,189.0,100.0,94.98,55.5,111.0,150.0,181.2
3503,3,0,3,0.0,84.05,192.0,144.46,55.11,120.68,157.32,174.66,188.53
2918,3,0,3,0.0,387.96,512.99,432.84,69.58,392.77,397.58,455.28,501.45
2916,3,0,3,0.0,1.79,30.99,12.42,16.14,3.14,4.49,17.74,28.34
2915,3,0,3,0.0,1.0,39.0,15.33,20.65,3.5,6.0,22.5,35.7
3509,3,0,3,0.0,1.99,54.24,32.1,27.02,21.04,40.08,47.16,52.82
2909,3,0,3,0.0,304.26,450.0,386.12,74.51,354.17,404.09,427.04,445.41
3512,3,0,3,0.0,4.99,25.89,12.76,11.43,6.2,7.4,16.64,24.04
2906,3,0,3,0.0,0.76,107.93,39.12,59.72,4.72,8.68,58.31,98.0
3408,3,0,3,0.0,0.0,132.75,48.17,73.48,5.88,11.76,72.26,120.65
3053,3,0,3,0.0,1546.99,1588.0,1564.42,21.19,1552.62,1558.26,1573.13,1585.03
3054,3,0,3,0.0,3.78,6.01,4.52,1.29,3.78,3.78,4.89,5.79
3166,3,0,3,0.0,0.76,1.0,0.92,0.14,0.88,1.0,1.0,1.0
3207,3,0,3,0.0,1.18,1.18,1.18,0.0,1.18,1.18,1.18,1.18
3299,3,0,3,0.0,6.14,29.99,19.42,12.15,14.14,22.13,26.06,29.2
3300,3,0,3,0.0,274.46,512.26,432.37,136.76,392.43,510.4,511.33,512.07
3200,3,0,3,0.0,110.0,300.0,193.33,97.13,140.0,170.0,235.0,287.0
353,3,0,3,0.0,1275.0,1471.6,1344.27,110.41,1280.61,1286.22,1378.91,1453.06
3196,3,0,3,0.0,1.0,73.72,26.57,40.88,3.0,5.0,39.36,66.85
3307,3,0,3,0.0,7.21,51.73,28.68,22.3,17.16,27.11,39.42,49.27
3191,3,0,3,0.0,15.66,91.88,60.87,40.05,45.37,75.08,83.48,90.2
3308,3,0,3,0.0,10.0,42.64,30.86,18.12,24.98,39.95,41.3,42.37
3189,3,0,3,0.0,0.0,15.33,5.11,8.85,0.0,0.0,7.66,13.8
3312,3,0,3,0.0,5.99,49.9,20.66,25.32,6.04,6.09,27.99,45.52
3181,3,0,3,0.0,922.02,1199.42,1056.14,138.93,984.5,1046.99,1123.2,1184.18
3179,3,0,3,0.0,0.49,12.1,4.49,6.59,0.69,0.89,6.5,10.98
3178,3,0,3,0.0,1.0,169.43,99.59,87.82,64.68,128.35,148.89,165.32
3177,3,0,3,0.0,0.76,120.0,40.51,68.84,0.76,0.76,60.38,108.08
3176,3,0,3,0.0,4.39,56.0,30.73,25.82,18.1,31.81,43.9,53.58
3175,3,0,3,0.0,4.31,23.93,14.91,9.9,10.4,16.48,20.2,23.18
3319,3,0,3,0.0,466.08,527.72,497.93,30.87,483.04,500.0,513.86,524.95
3169,3,0,3,0.0,14.0,63.65,34.32,26.02,19.66,25.31,44.48,59.82
384,3,0,3,0.0,0.0,60.69,33.23,30.75,19.5,39.0,49.84,58.52
3212,3,0,3,0.0,299.0,323.95,309.28,13.04,301.94,304.88,314.41,322.04
3293,3,0,3,0.0,5.0,135.29,50.96,73.13,8.8,12.6,73.94,123.02
3239,3,0,3,0.0,0.99,35.27,20.94,17.82,13.78,26.57,30.92,34.4
3256,3,0,3,0.0,29.45,47.86,35.59,10.63,29.45,29.45,38.66,46.02
365,3,0,3,0.0,1113.08,1305.92,1230.87,103.28,1193.35,1273.62,1289.77,1302.69
3249,3,0,3,0.0,27.72,110.14,76.91,43.47,60.3,92.87,101.5,108.41
3248,3,0,3,0.0,60.0,119.44,85.31,30.69,68.24,76.48,97.96,115.14
372,3,0,3,0.0,89.99,99.99,93.32,5.77,89.99,89.99,94.99,98.99
373,3,0,3,0.0,612.64,877.77,741.83,132.69,673.86,735.09,806.43,863.5
374,3,0,3,0.0,34.95,110.11,60.0,43.39,34.95,34.95,72.53,102.59
3269,3,0,3,0.0,37.95,68.0,49.29,16.32,39.94,41.92,54.96,65.39
3272,3,0,3,0.0,23.72,113.21,58.08,48.23,30.51,37.3,75.26,105.62
3291,3,0,3,0.0,4.77,59.82,34.34,27.75,21.6,38.42,49.12,57.68
3278,3,0,3,0.0,14.99,145.0,60.64,73.14,18.46,21.94,83.47,132.69
3230,3,0,3,0.0,20.0,130.54,84.75,57.66,61.86,103.71,117.12,127.86
3283,3,0,3,0.0,20.0,103.0,61.59,41.5,40.88,61.76,82.38,98.88
3284,3,0,3,0.0,4.02,58.0,24.87,29.01,8.31,12.6,35.3,53.46
3285,3,0,3,0.0,0.89,5.99,2.72,2.84,1.09,1.29,3.64,5.52
3221,3,0,3,0.0,1.18,44.9,20.36,22.35,8.09,15.0,29.95,41.91
3287,3,0,3,0.0,6.17,27.06,16.53,10.45,11.26,16.35,21.7,25.99
3218,3,0,3,0.0,122.0,240.8,193.93,63.24,170.5,219.0,229.9,238.62
3168,3,0,3,0.0,1.99,50.0,27.33,24.12,16.0,30.0,40.0,48.0
396,3,0,3,0.0,8.8,22.0,15.27,6.6,11.9,15.0,18.5,21.3
3403,3,0,3,0.0,16.43,122.99,74.89,54.03,50.84,85.25,104.12,119.22
3328,3,0,3,0.0,15.18,15.21,15.2,0.02,15.2,15.21,15.21,15.21
3360,3,0,3,0.0,60.63,96.35,75.14,18.78,64.54,68.45,82.4,93.56
3112,3,0,3,0.0,3.69,5.13,4.26,0.77,3.82,3.95,4.54,5.01
3111,3,0,3,0.0,25.17,222.3,147.82,107.03,110.57,195.98,209.14,219.67
409,3,0,3,0.0,5.0,20.0,10.0,8.66,5.0,5.0,12.5,18.5
3105,3,0,3,0.0,1.0,176.86,103.79,91.62,67.25,133.5,155.18,172.52
414,3,0,3,0.0,125.0,363.0,219.96,126.07,148.44,171.88,267.44,343.89
3097,3,0,3,0.0,52.0,151.69,98.0,50.29,71.15,90.3,121.0,145.55
3095,3,0,3,0.0,38.88,38.88,38.88,0.0,38.88,38.88,38.88,38.88
3372,3,0,3,0.0,3.22,79.42,30.81,42.23,6.5,9.78,44.6,72.46
3092,3,0,3,0.0,0.92,7.68,3.35,3.76,1.19,1.46,4.57,7.06
3089,3,0,3,0.0,7.57,89.91,45.1,41.65,22.7,37.82,63.86,84.7
3080,3,0,3,0.0,236.56,285.0,261.9,24.3,250.36,264.15,274.58,282.92
333,3,0,3,0.0,6.42,24.22,14.71,8.96,9.96,13.5,18.86,23.15
3071,3,0,3,0.0,111.0,227.7,162.08,59.69,129.26,147.53,187.62,219.68
3070,3,0,3,0.0,1.5,8.7,6.3,4.16,5.1,8.7,8.7,8.7
3392,3,0,3,0.0,5.3,19.19,13.64,7.35,10.86,16.43,17.81,18.91
3067,3,0,3,0.0,15.9,120.94,72.28,52.94,47.95,80.0,100.47,116.85
3395,3,0,3,0.0,10.67,21.1,15.09,5.39,12.08,13.5,17.3,20.34
332,3,0,3,0.0,812.0,860.0,841.43,25.78,832.15,852.3,856.15,859.23
3114,3,0,3,0.0,10.59,95.08,38.76,48.77,10.6,10.62,52.85,86.63
3115,3,0,3,0.0,149.0,254.78,198.57,53.2,170.47,191.94,223.36,248.5
3359,3,0,3,0.0,8.0,52.78,37.17,25.28,29.36,50.73,51.76,52.58
401,3,0,3,0.0,18.18,158.66,72.68,75.35,29.69,41.2,99.93,146.91
345,3,0,3,0.0,1.0,33.87,21.55,17.91,15.38,29.77,31.82,33.46
3333,3,0,3,0.0,12.99,50.0,28.13,19.4,17.2,21.4,35.7,47.14
3153,3,0,3,0.0,1721.84,2000.36,1890.84,148.48,1836.08,1950.32,1975.34,1995.36
3335,3,0,3,0.0,5.16,22.79,15.85,9.4,12.38,19.61,21.2,22.47
3149,3,0,3,0.0,281.15,475.0,352.05,106.89,290.58,300.0,387.5,457.5
343,3,0,3,0.0,144.0,250.0,179.33,61.2,144.0,144.0,197.0,239.4
3342,3,0,3,0.0,9.47,57.0,33.82,23.79,22.24,35.0,46.0,54.8
3137,3,0,3,0.0,150.0,358.4,236.13,108.8,175.0,200.0,279.2,342.56
3348,3,0,3,0.0,1.0,89.99,60.33,51.38,45.5,89.99,89.99,89.99
3117,3,0,3,0.0,1.0,4.97,3.25,2.04,2.38,3.77,4.37,4.85
3134,3,0,3,0.0,547.41,845.7,699.7,149.24,626.7,706.0,775.85,831.73
3350,3,0,3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
403,3,0,3,0.0,10.0,26.8,15.6,9.7,10.0,10.0,18.4,25.12
3130,3,0,3,0.0,25.0,66.39,52.59,23.9,45.7,66.39,66.39,66.39
3126,3,0,3,0.0,1.0,38.91,21.76,19.21,13.19,25.38,32.14,37.56
3353,3,0,3,0.0,5.0,10.0,7.0,2.65,5.5,5.99,8.0,9.6
3123,3,0,3,0.0,1129.0,1277.64,1196.01,75.39,1155.2,1181.39,1229.52,1268.02
3119,3,0,3,0.0,135.3,259.0,198.1,61.87,167.65,200.0,229.5,253.1
2855,3,0,3,0.0,0.23,1.84,1.2,0.86,0.88,1.54,1.69,1.81
2853,3,0,3,0.0,0.89,99.99,63.62,54.56,45.44,89.99,94.99,98.99
2462,3,0,3,0.0,40.76,66.62,54.38,12.99,48.26,55.76,61.19,65.53
3694,3,0,3,0.0,0.0,100.0,35.09,56.28,2.63,5.26,52.63,90.53
509,3,0,3,0.0,10.65,141.71,63.43,69.15,24.29,37.93,89.82,131.33
2613,3,0,3,0.0,19.95,79.98,42.98,32.36,24.48,29.0,54.49,74.88
3698,3,0,3,0.0,12.0,50.0,30.82,19.0,21.23,30.46,40.23,48.05
2607,3,0,3,0.0,15.0,105.94,45.31,52.5,15.0,15.0,60.47,96.85
2604,3,0,3,0.0,1.0,2.0,1.33,0.58,1.0,1.0,1.5,1.9
3706,3,0,3,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
2600,3,0,3,0.0,57.38,128.24,99.84,37.46,85.64,113.9,121.07,126.81
3707,3,0,3,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
3708,3,0,3,0.0,1.0,8.94,3.65,4.58,1.0,1.0,4.97,8.15
3712,3,0,3,0.0,30.0,379.97,189.98,176.9,94.99,159.98,269.98,357.97
265,3,0,3,0.0,1.1,356.32,134.88,193.15,24.16,47.22,201.77,325.41
263,3,0,3,0.0,2.67,42.46,16.53,22.48,3.56,4.45,23.46,38.66
3718,3,0,3,0.0,7.86,9.99,8.95,1.07,8.43,9.0,9.5,9.89
2586,3,0,3,0.0,58.0,119.0,85.66,30.89,68.99,79.98,99.49,115.1
3720,3,0,3,0.0,0.05,24.9,11.65,12.51,5.02,9.99,17.44,23.41
262,3,0,3,0.0,275.41,448.95,351.51,88.72,302.79,330.16,389.56,437.07
3722,3,0,3,0.0,22.7,105.93,55.91,44.09,30.9,39.09,72.51,99.25
2582,3,0,3,0.0,19.95,49.99,31.64,16.09,22.47,24.99,37.49,47.49
2578,3,0,3,0.0,1.0,10.8,7.13,5.35,5.3,9.6,10.2,10.68
508,3,0,3,0.0,0.82,4.64,3.15,2.05,2.41,4.0,4.32,4.58
2621,3,0,3,0.0,1.51,11.76,4.93,5.92,1.51,1.51,6.64,10.74
3550,3,0,3,0.0,0.76,9.47,3.66,5.03,0.76,0.76,5.12,8.6
274,3,0,3,0.0,438.0,744.38,585.46,153.51,506.0,574.0,659.19,727.34
2665,3,0,3,0.0,15.0,26.57,20.2,5.87,17.01,19.02,22.8,25.82
2663,3,0,3,0.0,7.95,32.0,17.32,12.88,9.98,12.0,22.0,30.0
2661,3,0,3,0.0,24.99,39.95,31.31,7.74,26.99,29.0,34.48,38.86
3667,3,0,3,0.0,9.95,12.95,10.95,1.73,9.95,9.95,11.45,12.65
